Chemical	Monitor	Reading	Year	Month	Day	Hour	Minutes	Seconds
Chlorodinine	7	0.0634185	2016	12	4	13	0	0
Appluimonia	8	0.0589483	2016	12	4	13	0	0
AGOC-3A	5	0.0201344	2016	12	4	13	0	0
Chlorodinine	9	0.0176771	2016	12	4	13	0	0
Appluimonia	9	0.0174105	2016	12	4	13	0	0
Appluimonia	2	0.0161455	2016	12	4	13	0	0
AGOC-3A	3	2.2748	2016	12	4	14	0	0
Appluimonia	4	1.97465	2016	12	4	14	0	0
AGOC-3A	4	1.7425	2016	12	4	14	0	0
AGOC-3A	7	1.67922	2016	12	4	14	0	0
Methylosmolene	7	1.67222	2016	12	4	14	0	0
Chlorodinine	4	1.58588	2016	12	4	14	0	0
Methylosmolene	4	1.52375	2016	12	4	14	0	0
Methylosmolene	9	1.24714	2016	12	4	14	0	0
Appluimonia	9	1.15502	2016	12	4	14	0	0
Chlorodinine	3	0.949534	2016	12	4	14	0	0
Appluimonia	2	0.886085	2016	12	4	14	0	0
AGOC-3A	9	0.832565	2016	12	4	14	0	0
Methylosmolene	2	0.830562	2016	12	4	14	0	0
Methylosmolene	5	0.693288	2016	12	4	14	0	0
AGOC-3A	2	0.660132	2016	12	4	14	0	0
Chlorodinine	5	0.622134	2016	12	4	14	0	0
Chlorodinine	2	0.569324	2016	12	4	14	0	0
Appluimonia	8	0.554407	2016	12	4	14	0	0
Appluimonia	6	0.516002	2016	12	4	14	0	0
Appluimonia	1	0.514225	2016	12	4	14	0	0
Chlorodinine	6	0.499166	2016	12	4	14	0	0
Chlorodinine	7	0.490452	2016	12	4	14	0	0
AGOC-3A	8	0.421108	2016	12	4	14	0	0
Chlorodinine	1	0.381406	2016	12	4	14	0	0
Methylosmolene	6	0.376191	2016	12	4	14	0	0
AGOC-3A	6	0.338191	2016	12	4	14	0	0
Methylosmolene	3	0.297006	2016	12	4	14	0	0
Chlorodinine	9	0.207565	2016	12	4	14	0	0
AGOC-3A	1	0.19595	2016	12	4	14	0	0
Chlorodinine	8	0.155314	2016	12	4	14	0	0
Methylosmolene	1	0.130472	2016	12	4	14	0	0
Methylosmolene	8	0.119867	2016	12	4	14	0	0
AGOC-3A	5	0.0736619	2016	12	4	14	0	0
Appluimonia	7	0.0645522	2016	12	4	14	0	0
Appluimonia	3	0.0110241	2016	12	4	14	0	0
Appluimonia	5	0.00506202	2016	12	4	14	0	0
Chlorodinine	3	1.97811	2016	12	4	15	0	0
Methylosmolene	4	1.93183	2016	12	4	15	0	0
Chlorodinine	4	1.85557	2016	12	4	15	0	0
AGOC-3A	3	1.78089	2016	12	4	15	0	0
Appluimonia	4	1.68038	2016	12	4	15	0	0
AGOC-3A	4	1.52841	2016	12	4	15	0	0
Methylosmolene	7	1.23331	2016	12	4	15	0	0
AGOC-3A	5	0.990455	2016	12	4	15	0	0
AGOC-3A	9	0.975093	2016	12	4	15	0	0
Chlorodinine	2	0.966799	2016	12	4	15	0	0
Methylosmolene	2	0.807753	2016	12	4	15	0	0
Appluimonia	7	0.714858	2016	12	4	15	0	0
AGOC-3A	8	0.691469	2016	12	4	15	0	0
Methylosmolene	3	0.600252	2016	12	4	15	0	0
AGOC-3A	2	0.51911	2016	12	4	15	0	0
Appluimonia	3	0.512136	2016	12	4	15	0	0
Methylosmolene	5	0.504645	2016	12	4	15	0	0
AGOC-3A	6	0.495086	2016	12	4	15	0	0
AGOC-3A	7	0.469109	2016	12	4	15	0	0
Appluimonia	8	0.468649	2016	12	4	15	0	0
Appluimonia	9	0.432748	2016	12	4	15	0	0
Appluimonia	2	0.394688	2016	12	4	15	0	0
Methylosmolene	9	0.354038	2016	12	4	15	0	0
Chlorodinine	8	0.350687	2016	12	4	15	0	0
Chlorodinine	6	0.349602	2016	12	4	15	0	0
Chlorodinine	5	0.344223	2016	12	4	15	0	0
Appluimonia	6	0.297952	2016	12	4	15	0	0
Chlorodinine	9	0.274617	2016	12	4	15	0	0
Appluimonia	5	0.247805	2016	12	4	15	0	0
AGOC-3A	1	0.205822	2016	12	4	15	0	0
Methylosmolene	1	0.197988	2016	12	4	15	0	0
Chlorodinine	7	0.144481	2016	12	4	15	0	0
Appluimonia	1	0.0867384	2016	12	4	15	0	0
Chlorodinine	1	0.0724228	2016	12	4	15	0	0
Methylosmolene	8	0.0580282	2016	12	4	15	0	0
Methylosmolene	6	0.0166971	2016	12	4	15	0	0
AGOC-3A	3	2.24202	2016	12	4	16	0	0
Appluimonia	4	1.94962	2016	12	4	16	0	0
AGOC-3A	4	1.86465	2016	12	4	16	0	0
Chlorodinine	5	1.74683	2016	12	4	16	0	0
Chlorodinine	4	1.64974	2016	12	4	16	0	0
Methylosmolene	4	1.6437	2016	12	4	16	0	0
Appluimonia	5	1.56935	2016	12	4	16	0	0
Methylosmolene	3	1.47582	2016	12	4	16	0	0
Appluimonia	3	1.13734	2016	12	4	16	0	0
Methylosmolene	9	0.992112	2016	12	4	16	0	0
Chlorodinine	7	0.850748	2016	12	4	16	0	0
Methylosmolene	5	0.771931	2016	12	4	16	0	0
Appluimonia	1	0.638224	2016	12	4	16	0	0
Chlorodinine	3	0.621564	2016	12	4	16	0	0
Appluimonia	2	0.559635	2016	12	4	16	0	0
Methylosmolene	6	0.532197	2016	12	4	16	0	0
AGOC-3A	2	0.502149	2016	12	4	16	0	0
AGOC-3A	7	0.452299	2016	12	4	16	0	0
Chlorodinine	6	0.449719	2016	12	4	16	0	0
Methylosmolene	1	0.442901	2016	12	4	16	0	0
AGOC-3A	8	0.418596	2016	12	4	16	0	0
AGOC-3A	6	0.401798	2016	12	4	16	0	0
AGOC-3A	5	0.371241	2016	12	4	16	0	0
AGOC-3A	1	0.359345	2016	12	4	16	0	0
Chlorodinine	1	0.356191	2016	12	4	16	0	0
Methylosmolene	7	0.321298	2016	12	4	16	0	0
Appluimonia	7	0.311644	2016	12	4	16	0	0
Methylosmolene	2	0.247679	2016	12	4	16	0	0
Appluimonia	6	0.236245	2016	12	4	16	0	0
Chlorodinine	9	0.226559	2016	12	4	16	0	0
Methylosmolene	8	0.207941	2016	12	4	16	0	0
AGOC-3A	9	0.164706	2016	12	4	16	0	0
Chlorodinine	8	0.159199	2016	12	4	16	0	0
Appluimonia	9	0.109397	2016	12	4	16	0	0
Chlorodinine	2	0.0257822	2016	12	4	16	0	0
Appluimonia	8	0.00180294	2016	12	4	16	0	0
Chlorodinine	3	4.10866	2016	12	4	17	0	0
Methylosmolene	4	2.03455	2016	12	4	17	0	0
AGOC-3A	3	2.0281	2016	12	4	17	0	0
Appluimonia	4	1.93796	2016	12	4	17	0	0
AGOC-3A	4	1.85382	2016	12	4	17	0	0
Chlorodinine	4	1.84259	2016	12	4	17	0	0
Appluimonia	5	1.46472	2016	12	4	17	0	0
Appluimonia	7	1.42984	2016	12	4	17	0	0
Appluimonia	8	1.02573	2016	12	4	17	0	0
Methylosmolene	7	0.983765	2016	12	4	17	0	0
Chlorodinine	8	0.830999	2016	12	4	17	0	0
Chlorodinine	7	0.801754	2016	12	4	17	0	0
AGOC-3A	9	0.749154	2016	12	4	17	0	0
Methylosmolene	6	0.647606	2016	12	4	17	0	0
Appluimonia	6	0.528903	2016	12	4	17	0	0
AGOC-3A	5	0.526641	2016	12	4	17	0	0
Methylosmolene	3	0.516638	2016	12	4	17	0	0
Chlorodinine	2	0.509773	2016	12	4	17	0	0
AGOC-3A	8	0.416727	2016	12	4	17	0	0
AGOC-3A	7	0.405391	2016	12	4	17	0	0
AGOC-3A	2	0.372514	2016	12	4	17	0	0
Chlorodinine	9	0.35935	2016	12	4	17	0	0
AGOC-3A	6	0.330407	2016	12	4	17	0	0
Methylosmolene	9	0.289768	2016	12	4	17	0	0
Appluimonia	1	0.257443	2016	12	4	17	0	0
Methylosmolene	2	0.251812	2016	12	4	17	0	0
AGOC-3A	1	0.232959	2016	12	4	17	0	0
Chlorodinine	5	0.230198	2016	12	4	17	0	0
Chlorodinine	1	0.224055	2016	12	4	17	0	0
Chlorodinine	6	0.214516	2016	12	4	17	0	0
Appluimonia	9	0.201171	2016	12	4	17	0	0
Methylosmolene	5	0.128102	2016	12	4	17	0	0
Methylosmolene	1	0.126995	2016	12	4	17	0	0
Appluimonia	2	0.0782414	2016	12	4	17	0	0
Methylosmolene	8	0.0709907	2016	12	4	17	0	0
Appluimonia	3	0.0661702	2016	12	4	17	0	0
Methylosmolene	3	4.68844	2016	12	4	18	0	0
Chlorodinine	4	2.31054	2016	12	4	18	0	0
Appluimonia	4	2.24271	2016	12	4	18	0	0
Methylosmolene	4	1.99088	2016	12	4	18	0	0
Chlorodinine	3	1.95851	2016	12	4	18	0	0
AGOC-3A	4	1.93687	2016	12	4	18	0	0
AGOC-3A	9	1.47935	2016	12	4	18	0	0
Appluimonia	9	1.08394	2016	12	4	18	0	0
AGOC-3A	7	1.04684	2016	12	4	18	0	0
Appluimonia	5	0.959803	2016	12	4	18	0	0
AGOC-3A	5	0.941425	2016	12	4	18	0	0
Methylosmolene	7	0.930551	2016	12	4	18	0	0
Methylosmolene	6	0.861609	2016	12	4	18	0	0
Appluimonia	1	0.800059	2016	12	4	18	0	0
Methylosmolene	9	0.727732	2016	12	4	18	0	0
Chlorodinine	9	0.619439	2016	12	4	18	0	0
AGOC-3A	2	0.595318	2016	12	4	18	0	0
Chlorodinine	8	0.495466	2016	12	4	18	0	0
Appluimonia	2	0.452182	2016	12	4	18	0	0
Appluimonia	8	0.400933	2016	12	4	18	0	0
Appluimonia	7	0.380079	2016	12	4	18	0	0
AGOC-3A	3	0.365319	2016	12	4	18	0	0
Appluimonia	6	0.342542	2016	12	4	18	0	0
Methylosmolene	5	0.337977	2016	12	4	18	0	0
Appluimonia	3	0.261184	2016	12	4	18	0	0
Chlorodinine	2	0.247587	2016	12	4	18	0	0
AGOC-3A	8	0.233855	2016	12	4	18	0	0
Chlorodinine	7	0.215505	2016	12	4	18	0	0
AGOC-3A	1	0.198462	2016	12	4	18	0	0
Methylosmolene	8	0.160752	2016	12	4	18	0	0
Chlorodinine	5	0.147785	2016	12	4	18	0	0
Methylosmolene	1	0.124311	2016	12	4	18	0	0
Chlorodinine	6	0.117817	2016	12	4	18	0	0
AGOC-3A	6	0.107469	2016	12	4	18	0	0
Chlorodinine	1	0.073315	2016	12	4	18	0	0
Methylosmolene	2	0.0664243	2016	12	4	18	0	0
AGOC-3A	4	2.20205	2016	12	4	19	0	0
Methylosmolene	4	2.12777	2016	12	4	19	0	0
Appluimonia	4	2.00537	2016	12	4	19	0	0
Chlorodinine	4	1.91523	2016	12	4	19	0	0
Appluimonia	3	1.28827	2016	12	4	19	0	0
Chlorodinine	3	1.10157	2016	12	4	19	0	0
AGOC-3A	8	0.675887	2016	12	4	19	0	0
Methylosmolene	5	0.659578	2016	12	4	19	0	0
Methylosmolene	2	0.636286	2016	12	4	19	0	0
Chlorodinine	6	0.598659	2016	12	4	19	0	0
Chlorodinine	2	0.562581	2016	12	4	19	0	0
Methylosmolene	6	0.562347	2016	12	4	19	0	0
Chlorodinine	8	0.554374	2016	12	4	19	0	0
AGOC-3A	5	0.552592	2016	12	4	19	0	0
Methylosmolene	9	0.486918	2016	12	4	19	0	0
Appluimonia	6	0.477269	2016	12	4	19	0	0
Appluimonia	2	0.424797	2016	12	4	19	0	0
Chlorodinine	1	0.4143	2016	12	4	19	0	0
Methylosmolene	8	0.395408	2016	12	4	19	0	0
Chlorodinine	5	0.38422	2016	12	4	19	0	0
Methylosmolene	3	0.311609	2016	12	4	19	0	0
AGOC-3A	3	0.310191	2016	12	4	19	0	0
Appluimonia	8	0.306401	2016	12	4	19	0	0
Appluimonia	1	0.304464	2016	12	4	19	0	0
AGOC-3A	6	0.301283	2016	12	4	19	0	0
AGOC-3A	1	0.22552	2016	12	4	19	0	0
Methylosmolene	7	0.198215	2016	12	4	19	0	0
AGOC-3A	7	0.17608	2016	12	4	19	0	0
Appluimonia	7	0.14689	2016	12	4	19	0	0
Methylosmolene	1	0.13036	2016	12	4	19	0	0
Appluimonia	5	0.127495	2016	12	4	19	0	0
AGOC-3A	9	0.120246	2016	12	4	19	0	0
Appluimonia	9	0.102473	2016	12	4	19	0	0
Chlorodinine	9	0.0899398	2016	12	4	19	0	0
Chlorodinine	7	0.0866797	2016	12	4	19	0	0
AGOC-3A	2	0.0269586	2016	12	4	19	0	0
AGOC-3A	3	2.31779	2016	12	4	20	0	0
Methylosmolene	4	1.9526	2016	12	4	20	0	0
Chlorodinine	4	1.90224	2016	12	4	20	0	0
Appluimonia	9	1.84064	2016	12	4	20	0	0
AGOC-3A	4	1.73496	2016	12	4	20	0	0
Appluimonia	4	1.61748	2016	12	4	20	0	0
AGOC-3A	8	1.31803	2016	12	4	20	0	0
Methylosmolene	7	1.24305	2016	12	4	20	0	0
Methylosmolene	3	1.23948	2016	12	4	20	0	0
Appluimonia	5	0.98985	2016	12	4	20	0	0
AGOC-3A	9	0.885065	2016	12	4	20	0	0
Chlorodinine	3	0.758921	2016	12	4	20	0	0
Methylosmolene	8	0.746225	2016	12	4	20	0	0
Chlorodinine	1	0.688792	2016	12	4	20	0	0
AGOC-3A	2	0.641762	2016	12	4	20	0	0
Methylosmolene	2	0.624924	2016	12	4	20	0	0
Chlorodinine	2	0.494511	2016	12	4	20	0	0
Chlorodinine	8	0.467345	2016	12	4	20	0	0
AGOC-3A	6	0.372025	2016	12	4	20	0	0
Appluimonia	2	0.358503	2016	12	4	20	0	0
Appluimonia	7	0.306772	2016	12	4	20	0	0
Methylosmolene	6	0.305718	2016	12	4	20	0	0
Chlorodinine	7	0.297217	2016	12	4	20	0	0
Methylosmolene	1	0.296923	2016	12	4	20	0	0
Appluimonia	6	0.269606	2016	12	4	20	0	0
AGOC-3A	5	0.267041	2016	12	4	20	0	0
AGOC-3A	7	0.255635	2016	12	4	20	0	0
AGOC-3A	1	0.216259	2016	12	4	20	0	0
Methylosmolene	5	0.208446	2016	12	4	20	0	0
Appluimonia	1	0.205669	2016	12	4	20	0	0
Appluimonia	3	0.1785	2016	12	4	20	0	0
Chlorodinine	6	0.160267	2016	12	4	20	0	0
Chlorodinine	9	0.0904594	2016	12	4	20	0	0
Appluimonia	8	0.0782326	2016	12	4	20	0	0
Chlorodinine	5	0.07484	2016	12	4	20	0	0
Methylosmolene	9	0.0265721	2016	12	4	20	0	0
Methylosmolene	3	3.74449	2016	12	4	21	0	0
Appluimonia	4	2.10004	2016	12	4	21	0	0
Chlorodinine	4	1.80282	2016	12	4	21	0	0
Methylosmolene	4	1.69016	2016	12	4	21	0	0
AGOC-3A	4	1.66027	2016	12	4	21	0	0
AGOC-3A	3	1.31496	2016	12	4	21	0	0
Appluimonia	5	1.24519	2016	12	4	21	0	0
Appluimonia	9	0.975731	2016	12	4	21	0	0
Chlorodinine	3	0.967408	2016	12	4	21	0	0
AGOC-3A	7	0.927304	2016	12	4	21	0	0
Methylosmolene	7	0.808473	2016	12	4	21	0	0
Methylosmolene	5	0.734354	2016	12	4	21	0	0
Chlorodinine	9	0.694867	2016	12	4	21	0	0
Chlorodinine	8	0.681857	2016	12	4	21	0	0
AGOC-3A	6	0.628267	2016	12	4	21	0	0
Appluimonia	6	0.518875	2016	12	4	21	0	0
Appluimonia	7	0.480489	2016	12	4	21	0	0
Chlorodinine	2	0.452713	2016	12	4	21	0	0
AGOC-3A	8	0.44993	2016	12	4	21	0	0
Appluimonia	1	0.382656	2016	12	4	21	0	0
Methylosmolene	2	0.377415	2016	12	4	21	0	0
Methylosmolene	1	0.341066	2016	12	4	21	0	0
AGOC-3A	5	0.308826	2016	12	4	21	0	0
Methylosmolene	8	0.258601	2016	12	4	21	0	0
Chlorodinine	7	0.258233	2016	12	4	21	0	0
Methylosmolene	6	0.242414	2016	12	4	21	0	0
AGOC-3A	1	0.208609	2016	12	4	21	0	0
AGOC-3A	2	0.182506	2016	12	4	21	0	0
Chlorodinine	1	0.169365	2016	12	4	21	0	0
Appluimonia	8	0.153615	2016	12	4	21	0	0
Chlorodinine	6	0.151899	2016	12	4	21	0	0
Appluimonia	3	0.101354	2016	12	4	21	0	0
Appluimonia	2	0.0943326	2016	12	4	21	0	0
AGOC-3A	9	0.0610743	2016	12	4	21	0	0
Methylosmolene	9	0.0598636	2016	12	4	21	0	0
Chlorodinine	5	0.0437629	2016	12	4	21	0	0
Chlorodinine	7	2.25038	2016	12	4	22	0	0
Chlorodinine	4	2.22647	2016	12	4	22	0	0
AGOC-3A	4	2.06438	2016	12	4	22	0	0
Appluimonia	4	1.74189	2016	12	4	22	0	0
Methylosmolene	4	1.48023	2016	12	4	22	0	0
Appluimonia	9	1.44927	2016	12	4	22	0	0
Appluimonia	3	1.29449	2016	12	4	22	0	0
AGOC-3A	3	1.26147	2016	12	4	22	0	0
Chlorodinine	5	1.26146	2016	12	4	22	0	0
Methylosmolene	3	0.999656	2016	12	4	22	0	0
Methylosmolene	8	0.859421	2016	12	4	22	0	0
AGOC-3A	8	0.703249	2016	12	4	22	0	0
Chlorodinine	8	0.615296	2016	12	4	22	0	0
AGOC-3A	5	0.589958	2016	12	4	22	0	0
Appluimonia	6	0.586474	2016	12	4	22	0	0
Methylosmolene	2	0.551603	2016	12	4	22	0	0
Methylosmolene	5	0.501908	2016	12	4	22	0	0
Chlorodinine	1	0.451539	2016	12	4	22	0	0
Appluimonia	7	0.405391	2016	12	4	22	0	0
AGOC-3A	6	0.358525	2016	12	4	22	0	0
Chlorodinine	2	0.351115	2016	12	4	22	0	0
Appluimonia	5	0.314601	2016	12	4	22	0	0
Appluimonia	8	0.29093	2016	12	4	22	0	0
Chlorodinine	6	0.285263	2016	12	4	22	0	0
AGOC-3A	2	0.255578	2016	12	4	22	0	0
Methylosmolene	7	0.251744	2016	12	4	22	0	0
Methylosmolene	6	0.239666	2016	12	4	22	0	0
AGOC-3A	7	0.219977	2016	12	4	22	0	0
Chlorodinine	9	0.205314	2016	12	4	22	0	0
AGOC-3A	1	0.190702	2016	12	4	22	0	0
AGOC-3A	9	0.174771	2016	12	4	22	0	0
Methylosmolene	1	0.114383	2016	12	4	22	0	0
Appluimonia	2	0.104534	2016	12	4	22	0	0
Methylosmolene	9	0.0868102	2016	12	4	22	0	0
Appluimonia	1	0.0571019	2016	12	4	22	0	0
Chlorodinine	3	0.0137943	2016	12	4	22	0	0
Chlorodinine	4	2.16444	2016	12	4	23	0	0
Appluimonia	3	2.09324	2016	12	4	23	0	0
AGOC-3A	4	2.0224	2016	12	4	23	0	0
Methylosmolene	4	1.80404	2016	12	4	23	0	0
Methylosmolene	3	1.70924	2016	12	4	23	0	0
Appluimonia	4	1.67853	2016	12	4	23	0	0
AGOC-3A	5	1.42688	2016	12	4	23	0	0
AGOC-3A	6	0.923083	2016	12	4	23	0	0
Appluimonia	6	0.867277	2016	12	4	23	0	0
Methylosmolene	8	0.845896	2016	12	4	23	0	0
Appluimonia	7	0.825138	2016	12	4	23	0	0
Methylosmolene	6	0.768544	2016	12	4	23	0	0
Methylosmolene	7	0.764198	2016	12	4	23	0	0
Appluimonia	8	0.712591	2016	12	4	23	0	0
Chlorodinine	9	0.691521	2016	12	4	23	0	0
AGOC-3A	8	0.687375	2016	12	4	23	0	0
AGOC-3A	7	0.65418	2016	12	4	23	0	0
Methylosmolene	9	0.634276	2016	12	4	23	0	0
Appluimonia	9	0.540378	2016	12	4	23	0	0
AGOC-3A	1	0.470845	2016	12	4	23	0	0
Methylosmolene	2	0.441851	2016	12	4	23	0	0
AGOC-3A	9	0.433837	2016	12	4	23	0	0
Chlorodinine	8	0.419821	2016	12	4	23	0	0
Appluimonia	5	0.401694	2016	12	4	23	0	0
Appluimonia	1	0.39891	2016	12	4	23	0	0
Chlorodinine	5	0.389034	2016	12	4	23	0	0
Chlorodinine	3	0.338024	2016	12	4	23	0	0
Appluimonia	2	0.311351	2016	12	4	23	0	0
AGOC-3A	2	0.30266	2016	12	4	23	0	0
Chlorodinine	6	0.296205	2016	12	4	23	0	0
Methylosmolene	5	0.284477	2016	12	4	23	0	0
Methylosmolene	1	0.239413	2016	12	4	23	0	0
Chlorodinine	1	0.223085	2016	12	4	23	0	0
AGOC-3A	3	0.210988	2016	12	4	23	0	0
Chlorodinine	7	0.115088	2016	12	4	23	0	0
Chlorodinine	2	0.0426883	2016	12	4	23	0	0
Appluimonia	3	2.50095	2016	12	5	0	0	0
AGOC-3A	3	2.05398	2016	12	5	0	0	0
Chlorodinine	4	1.99877	2016	12	5	0	0	0
Appluimonia	4	1.96096	2016	12	5	0	0	0
Methylosmolene	4	1.82518	2016	12	5	0	0	0
AGOC-3A	4	1.82413	2016	12	5	0	0	0
AGOC-3A	7	0.857918	2016	12	5	0	0	0
AGOC-3A	8	0.774178	2016	12	5	0	0	0
Chlorodinine	3	0.740245	2016	12	5	0	0	0
Chlorodinine	5	0.696207	2016	12	5	0	0	0
AGOC-3A	5	0.623172	2016	12	5	0	0	0
Methylosmolene	8	0.601001	2016	12	5	0	0	0
Methylosmolene	3	0.568039	2016	12	5	0	0	0
Appluimonia	2	0.505005	2016	12	5	0	0	0
AGOC-3A	9	0.488964	2016	12	5	0	0	0
Appluimonia	7	0.452436	2016	12	5	0	0	0
Chlorodinine	6	0.426816	2016	12	5	0	0	0
Appluimonia	5	0.391106	2016	12	5	0	0	0
AGOC-3A	2	0.374218	2016	12	5	0	0	0
Chlorodinine	2	0.325353	2016	12	5	0	0	0
Appluimonia	8	0.316738	2016	12	5	0	0	0
AGOC-3A	1	0.291198	2016	12	5	0	0	0
Appluimonia	9	0.261175	2016	12	5	0	0	0
AGOC-3A	6	0.236331	2016	12	5	0	0	0
Chlorodinine	8	0.234189	2016	12	5	0	0	0
Methylosmolene	9	0.230053	2016	12	5	0	0	0
Methylosmolene	7	0.227259	2016	12	5	0	0	0
Appluimonia	6	0.211055	2016	12	5	0	0	0
Methylosmolene	2	0.190608	2016	12	5	0	0	0
Methylosmolene	1	0.165427	2016	12	5	0	0	0
Chlorodinine	9	0.159036	2016	12	5	0	0	0
Chlorodinine	7	0.147499	2016	12	5	0	0	0
Appluimonia	1	0.132613	2016	12	5	0	0	0
Methylosmolene	6	0.127732	2016	12	5	0	0	0
Methylosmolene	5	0.102609	2016	12	5	0	0	0
Chlorodinine	1	0.0238903	2016	12	5	0	0	0
Chlorodinine	3	3.21344	2016	12	5	1	0	0
Methylosmolene	7	2.45324	2016	12	5	1	0	0
AGOC-3A	4	2.04752	2016	12	5	1	0	0
Appluimonia	4	2.00525	2016	12	5	1	0	0
Chlorodinine	4	1.97838	2016	12	5	1	0	0
AGOC-3A	3	1.89928	2016	12	5	1	0	0
Methylosmolene	4	1.75341	2016	12	5	1	0	0
Methylosmolene	8	0.929983	2016	12	5	1	0	0
Chlorodinine	2	0.803517	2016	12	5	1	0	0
AGOC-3A	7	0.757859	2016	12	5	1	0	0
Appluimonia	3	0.743874	2016	12	5	1	0	0
Appluimonia	5	0.743785	2016	12	5	1	0	0
AGOC-3A	2	0.646023	2016	12	5	1	0	0
Appluimonia	7	0.594972	2016	12	5	1	0	0
Methylosmolene	3	0.550563	2016	12	5	1	0	0
Chlorodinine	5	0.50161	2016	12	5	1	0	0
AGOC-3A	1	0.493788	2016	12	5	1	0	0
AGOC-3A	5	0.442272	2016	12	5	1	0	0
Methylosmolene	6	0.43787	2016	12	5	1	0	0
AGOC-3A	9	0.412902	2016	12	5	1	0	0
Methylosmolene	5	0.385897	2016	12	5	1	0	0
AGOC-3A	6	0.361943	2016	12	5	1	0	0
Appluimonia	9	0.361593	2016	12	5	1	0	0
Chlorodinine	8	0.29715	2016	12	5	1	0	0
Chlorodinine	7	0.289588	2016	12	5	1	0	0
Methylosmolene	1	0.272183	2016	12	5	1	0	0
Methylosmolene	2	0.242383	2016	12	5	1	0	0
Chlorodinine	6	0.240192	2016	12	5	1	0	0
Methylosmolene	9	0.237225	2016	12	5	1	0	0
Appluimonia	6	0.230421	2016	12	5	1	0	0
Chlorodinine	1	0.146612	2016	12	5	1	0	0
Chlorodinine	9	0.102335	2016	12	5	1	0	0
Appluimonia	8	0.1013	2016	12	5	1	0	0
Appluimonia	2	0.0825933	2016	12	5	1	0	0
Appluimonia	1	0.0597377	2016	12	5	1	0	0
AGOC-3A	8	0.0401891	2016	12	5	1	0	0
Methylosmolene	3	2.93253	2016	12	5	2	0	0
Appluimonia	4	2.0644	2016	12	5	2	0	0
AGOC-3A	4	1.9943	2016	12	5	2	0	0
Methylosmolene	4	1.89852	2016	12	5	2	0	0
Chlorodinine	4	1.89757	2016	12	5	2	0	0
AGOC-3A	5	1.52674	2016	12	5	2	0	0
Chlorodinine	2	1.27381	2016	12	5	2	0	0
AGOC-3A	7	1.059	2016	12	5	2	0	0
AGOC-3A	9	1.03274	2016	12	5	2	0	0
Methylosmolene	5	0.835756	2016	12	5	2	0	0
Appluimonia	3	0.816161	2016	12	5	2	0	0
Appluimonia	5	0.715519	2016	12	5	2	0	0
AGOC-3A	8	0.642145	2016	12	5	2	0	0
Appluimonia	9	0.637216	2016	12	5	2	0	0
AGOC-3A	2	0.551236	2016	12	5	2	0	0
Methylosmolene	7	0.549225	2016	12	5	2	0	0
Chlorodinine	5	0.456632	2016	12	5	2	0	0
AGOC-3A	6	0.421869	2016	12	5	2	0	0
Methylosmolene	6	0.413804	2016	12	5	2	0	0
Chlorodinine	7	0.409832	2016	12	5	2	0	0
Chlorodinine	9	0.397647	2016	12	5	2	0	0
Appluimonia	8	0.392212	2016	12	5	2	0	0
Methylosmolene	9	0.374993	2016	12	5	2	0	0
Appluimonia	2	0.34731	2016	12	5	2	0	0
Appluimonia	1	0.292031	2016	12	5	2	0	0
Methylosmolene	2	0.283074	2016	12	5	2	0	0
Chlorodinine	6	0.24385	2016	12	5	2	0	0
Chlorodinine	3	0.215086	2016	12	5	2	0	0
Methylosmolene	8	0.213417	2016	12	5	2	0	0
Appluimonia	6	0.195545	2016	12	5	2	0	0
Chlorodinine	1	0.160618	2016	12	5	2	0	0
AGOC-3A	1	0.123488	2016	12	5	2	0	0
Chlorodinine	8	0.100976	2016	12	5	2	0	0
Appluimonia	7	0.074736	2016	12	5	2	0	0
Methylosmolene	1	0.0573996	2016	12	5	2	0	0
AGOC-3A	3	0.0319446	2016	12	5	2	0	0
Appluimonia	4	2.22543	2016	12	5	3	0	0
Methylosmolene	4	1.93336	2016	12	5	3	0	0
AGOC-3A	5	1.84106	2016	12	5	3	0	0
Chlorodinine	4	1.70192	2016	12	5	3	0	0
AGOC-3A	4	1.40717	2016	12	5	3	0	0
Methylosmolene	8	1.21441	2016	12	5	3	0	0
Chlorodinine	3	1.00295	2016	12	5	3	0	0
Appluimonia	9	0.977746	2016	12	5	3	0	0
Appluimonia	3	0.886166	2016	12	5	3	0	0
Chlorodinine	8	0.834846	2016	12	5	3	0	0
Methylosmolene	2	0.638958	2016	12	5	3	0	0
Appluimonia	6	0.583051	2016	12	5	3	0	0
AGOC-3A	2	0.507426	2016	12	5	3	0	0
Chlorodinine	2	0.485421	2016	12	5	3	0	0
Chlorodinine	1	0.47746	2016	12	5	3	0	0
Chlorodinine	5	0.476766	2016	12	5	3	0	0
Appluimonia	7	0.452885	2016	12	5	3	0	0
Methylosmolene	3	0.438178	2016	12	5	3	0	0
Methylosmolene	7	0.417474	2016	12	5	3	0	0
AGOC-3A	3	0.404575	2016	12	5	3	0	0
AGOC-3A	8	0.386855	2016	12	5	3	0	0
Appluimonia	5	0.386547	2016	12	5	3	0	0
AGOC-3A	9	0.343435	2016	12	5	3	0	0
Methylosmolene	6	0.309802	2016	12	5	3	0	0
Chlorodinine	9	0.296504	2016	12	5	3	0	0
Appluimonia	1	0.286823	2016	12	5	3	0	0
Methylosmolene	1	0.231734	2016	12	5	3	0	0
