Chemical	Monitor	Reading	Year	Month	Day	Hour	Minutes	Seconds
Methylosmolene	7	0.068328	2016	8	10	7	0	0
Appluimonia	8	0.0509187	2016	8	10	7	0	0
Methylosmolene	8	0.0245406	2016	8	10	7	0	0
Methylosmolene	1	0.0170918	2016	8	10	7	0	0
Chlorodinine	4	4.53965	2016	8	10	8	0	0
Methylosmolene	3	2.04081	2016	8	10	8	0	0
AGOC-3A	3	1.59194	2016	8	10	8	0	0
Chlorodinine	3	1.46394	2016	8	10	8	0	0
Appluimonia	3	1.43323	2016	8	10	8	0	0
Chlorodinine	7	1.2351	2016	8	10	8	0	0
Methylosmolene	4	1.08798	2016	8	10	8	0	0
AGOC-3A	4	1.0017	2016	8	10	8	0	0
Appluimonia	5	0.989515	2016	8	10	8	0	0
Appluimonia	8	0.915605	2016	8	10	8	0	0
Chlorodinine	2	0.903367	2016	8	10	8	0	0
Appluimonia	4	0.833953	2016	8	10	8	0	0
AGOC-3A	7	0.76519	2016	8	10	8	0	0
Appluimonia	9	0.734679	2016	8	10	8	0	0
Chlorodinine	8	0.634108	2016	8	10	8	0	0
Methylosmolene	1	0.605515	2016	8	10	8	0	0
AGOC-3A	6	0.524063	2016	8	10	8	0	0
Chlorodinine	5	0.515723	2016	8	10	8	0	0
Methylosmolene	2	0.37143	2016	8	10	8	0	0
Methylosmolene	9	0.356771	2016	8	10	8	0	0
AGOC-3A	8	0.354231	2016	8	10	8	0	0
Methylosmolene	6	0.350518	2016	8	10	8	0	0
AGOC-3A	2	0.342083	2016	8	10	8	0	0
AGOC-3A	9	0.299114	2016	8	10	8	0	0
Chlorodinine	1	0.278144	2016	8	10	8	0	0
Chlorodinine	9	0.244904	2016	8	10	8	0	0
AGOC-3A	1	0.169719	2016	8	10	8	0	0
Chlorodinine	6	0.151039	2016	8	10	8	0	0
Appluimonia	7	0.109986	2016	8	10	8	0	0
Methylosmolene	8	0.0740708	2016	8	10	8	0	0
AGOC-3A	5	0.0622652	2016	8	10	8	0	0
Appluimonia	6	0.0566912	2016	8	10	8	0	0
Appluimonia	2	0.0473107	2016	8	10	8	0	0
Appluimonia	1	0.0409611	2016	8	10	8	0	0
Methylosmolene	7	0.0121216	2016	8	10	8	0	0
Methylosmolene	5	0.00867395	2016	8	10	8	0	0
AGOC-3A	4	18.28853	2016	8	10	9	0	0
AGOC-3A	4	2.96457	2016	8	10	9	0	0
Chlorodinine	4	1.45863	2016	8	10	9	0	0
Appluimonia	4	1.13925	2016	8	10	9	0	0
Methylosmolene	7	1.06024	2016	8	10	9	0	0
Appluimonia	3	0.847624	2016	8	10	9	0	0
Chlorodinine	3	0.736757	2016	8	10	9	0	0
Appluimonia	5	0.628331	2016	8	10	9	0	0
Methylosmolene	8	0.498775	2016	8	10	9	0	0
Appluimonia	8	0.471125	2016	8	10	9	0	0
Appluimonia	2	0.449128	2016	8	10	9	0	0
Methylosmolene	1	0.448233	2016	8	10	9	0	0
Methylosmolene	3	0.424507	2016	8	10	9	0	0
AGOC-3A	1	0.372912	2016	8	10	9	0	0
Methylosmolene	6	0.368653	2016	8	10	9	0	0
Chlorodinine	6	0.364511	2016	8	10	9	0	0
Chlorodinine	5	0.364329	2016	8	10	9	0	0
AGOC-3A	5	0.306159	2016	8	10	9	0	0
Chlorodinine	8	0.304093	2016	8	10	9	0	0
Appluimonia	6	0.297917	2016	8	10	9	0	0
Methylosmolene	2	0.282176	2016	8	10	9	0	0
AGOC-3A	2	0.254719	2016	8	10	9	0	0
Methylosmolene	9	0.251536	2016	8	10	9	0	0
Appluimonia	1	0.207445	2016	8	10	9	0	0
AGOC-3A	9	0.203573	2016	8	10	9	0	0
Chlorodinine	1	0.185215	2016	8	10	9	0	0
AGOC-3A	6	0.183404	2016	8	10	9	0	0
Chlorodinine	7	0.164197	2016	8	10	9	0	0
Methylosmolene	5	0.153168	2016	8	10	9	0	0
AGOC-3A	7	0.13263	2016	8	10	9	0	0
Appluimonia	9	0.0743756	2016	8	10	9	0	0
Chlorodinine	2	0.0442798	2016	8	10	9	0	0
AGOC-3A	8	0.0403573	2016	8	10	9	0	0
AGOC-3A	3	0.0216219	2016	8	10	9	0	0
Appluimonia	7	0.0134934	2016	8	10	9	0	0
Chlorodinine	9	0.00713105	2016	8	10	9	0	0
Chlorodinine	3	1.43432	2016	8	10	10	0	0
Appluimonia	4	1.15777	2016	8	10	10	0	0
Chlorodinine	4	0.968925	2016	8	10	10	0	0
AGOC-3A	4	0.933146	2016	8	10	10	0	0
Methylosmolene	4	0.829063	2016	8	10	10	0	0
Appluimonia	2	0.755483	2016	8	10	10	0	0
Methylosmolene	3	0.636568	2016	8	10	10	0	0
AGOC-3A	3	0.603205	2016	8	10	10	0	0
Chlorodinine	5	0.569147	2016	8	10	10	0	0
Appluimonia	3	0.55452	2016	8	10	10	0	0
Methylosmolene	9	0.519594	2016	8	10	10	0	0
Chlorodinine	1	0.483348	2016	8	10	10	0	0
Chlorodinine	6	0.475328	2016	8	10	10	0	0
Appluimonia	6	0.458144	2016	8	10	10	0	0
Appluimonia	8	0.377727	2016	8	10	10	0	0
Appluimonia	7	0.361941	2016	8	10	10	0	0
AGOC-3A	9	0.290927	2016	8	10	10	0	0
Methylosmolene	8	0.288091	2016	8	10	10	0	0
AGOC-3A	1	0.282639	2016	8	10	10	0	0
Methylosmolene	7	0.275486	2016	8	10	10	0	0
AGOC-3A	7	0.244087	2016	8	10	10	0	0
Chlorodinine	9	0.188016	2016	8	10	10	0	0
AGOC-3A	2	0.187906	2016	8	10	10	0	0
AGOC-3A	5	0.179497	2016	8	10	10	0	0
Chlorodinine	2	0.178892	2016	8	10	10	0	0
Appluimonia	9	0.160493	2016	8	10	10	0	0
AGOC-3A	8	0.153882	2016	8	10	10	0	0
Appluimonia	1	0.129466	2016	8	10	10	0	0
Methylosmolene	6	0.12649	2016	8	10	10	0	0
Chlorodinine	7	0.120249	2016	8	10	10	0	0
Methylosmolene	1	0.114553	2016	8	10	10	0	0
Methylosmolene	2	0.0933484	2016	8	10	10	0	0
Appluimonia	5	0.0852027	2016	8	10	10	0	0
Methylosmolene	5	0.0819056	2016	8	10	10	0	0
Chlorodinine	8	0.0625726	2016	8	10	10	0	0
AGOC-3A	6	0.023391	2016	8	10	10	0	0
Appluimonia	9	2.53285	2016	8	10	11	0	0
Appluimonia	3	2.53012	2016	8	10	11	0	0
Chlorodinine	4	2.29062	2016	8	10	11	0	0
AGOC-3A	3	2.20724	2016	8	10	11	0	0
AGOC-3A	5	1.43474	2016	8	10	11	0	0
AGOC-3A	4	1.22077	2016	8	10	11	0	0
Appluimonia	4	1.14543	2016	8	10	11	0	0
AGOC-3A	7	1.03931	2016	8	10	11	0	0
Appluimonia	7	0.96447	2016	8	10	11	0	0
Chlorodinine	3	0.921936	2016	8	10	11	0	0
Methylosmolene	4	0.920946	2016	8	10	11	0	0
AGOC-3A	6	0.803154	2016	8	10	11	0	0
Appluimonia	5	0.717575	2016	8	10	11	0	0
Chlorodinine	8	0.709857	2016	8	10	11	0	0
Methylosmolene	2	0.671342	2016	8	10	11	0	0
Chlorodinine	5	0.599173	2016	8	10	11	0	0
Appluimonia	2	0.577647	2016	8	10	11	0	0
Appluimonia	6	0.516401	2016	8	10	11	0	0
Chlorodinine	2	0.454341	2016	8	10	11	0	0
Chlorodinine	6	0.45054	2016	8	10	11	0	0
Methylosmolene	3	0.427176	2016	8	10	11	0	0
Methylosmolene	1	0.346614	2016	8	10	11	0	0
AGOC-3A	9	0.306254	2016	8	10	11	0	0
Chlorodinine	7	0.297594	2016	8	10	11	0	0
Methylosmolene	5	0.256514	2016	8	10	11	0	0
Chlorodinine	1	0.239132	2016	8	10	11	0	0
Methylosmolene	8	0.238422	2016	8	10	11	0	0
AGOC-3A	2	0.209655	2016	8	10	11	0	0
Chlorodinine	9	0.201767	2016	8	10	11	0	0
Methylosmolene	7	0.190824	2016	8	10	11	0	0
Methylosmolene	9	0.12217	2016	8	10	11	0	0
Appluimonia	8	0.119749	2016	8	10	11	0	0
Appluimonia	1	0.118293	2016	8	10	11	0	0
AGOC-3A	1	0.111315	2016	8	10	11	0	0
Methylosmolene	6	0.0928809	2016	8	10	11	0	0
AGOC-3A	8	0.0241604	2016	8	10	11	0	0
Chlorodinine	4	2.62822	2016	8	10	12	0	0
AGOC-3A	3	1.26573	2016	8	10	12	0	0
Methylosmolene	3	1.21124	2016	8	10	12	0	0
Appluimonia	7	1.17901	2016	8	10	12	0	0
Appluimonia	4	1.1651	2016	8	10	12	0	0
AGOC-3A	4	0.956794	2016	8	10	12	0	0
Methylosmolene	7	0.942245	2016	8	10	12	0	0
Appluimonia	2	0.922695	2016	8	10	12	0	0
Methylosmolene	5	0.855923	2016	8	10	12	0	0
Methylosmolene	4	0.818833	2016	8	10	12	0	0
Appluimonia	9	0.792901	2016	8	10	12	0	0
Chlorodinine	3	0.729017	2016	8	10	12	0	0
Appluimonia	6	0.653337	2016	8	10	12	0	0
AGOC-3A	8	0.604899	2016	8	10	12	0	0
Chlorodinine	7	0.600241	2016	8	10	12	0	0
Chlorodinine	2	0.528795	2016	8	10	12	0	0
AGOC-3A	6	0.458017	2016	8	10	12	0	0
Appluimonia	5	0.392258	2016	8	10	12	0	0
Chlorodinine	6	0.379824	2016	8	10	12	0	0
Appluimonia	8	0.367391	2016	8	10	12	0	0
Chlorodinine	9	0.349289	2016	8	10	12	0	0
AGOC-3A	7	0.343948	2016	8	10	12	0	0
Methylosmolene	6	0.324031	2016	8	10	12	0	0
Methylosmolene	8	0.263975	2016	8	10	12	0	0
Methylosmolene	2	0.26031	2016	8	10	12	0	0
AGOC-3A	9	0.256614	2016	8	10	12	0	0
AGOC-3A	1	0.236718	2016	8	10	12	0	0
Chlorodinine	5	0.211597	2016	8	10	12	0	0
Methylosmolene	9	0.21014	2016	8	10	12	0	0
Chlorodinine	8	0.208353	2016	8	10	12	0	0
Appluimonia	3	0.144585	2016	8	10	12	0	0
AGOC-3A	5	0.128298	2016	8	10	12	0	0
Chlorodinine	1	0.105957	2016	8	10	12	0	0
Appluimonia	1	0.0997077	2016	8	10	12	0	0
AGOC-3A	2	0.0120496	2016	8	10	12	0	0
Methylosmolene	1	0.0117104	2016	8	10	12	0	0
AGOC-3A	4	15.34465	2016	8	10	13	0	0
Chlorodinine	4	6.95417	2016	8	10	13	0	0
AGOC-3A	4	2.68391	2016	8	10	13	0	0
Appluimonia	9	2.60597	2016	8	10	13	0	0
Methylosmolene	7	1.85772	2016	8	10	13	0	0
Methylosmolene	3	1.75924	2016	8	10	13	0	0
AGOC-3A	3	1.70526	2016	8	10	13	0	0
Appluimonia	4	1.14224	2016	8	10	13	0	0
Methylosmolene	8	1.13018	2016	8	10	13	0	0
AGOC-3A	6	0.855875	2016	8	10	13	0	0
Appluimonia	5	0.643365	2016	8	10	13	0	0
Chlorodinine	8	0.613777	2016	8	10	13	0	0
Chlorodinine	7	0.5968	2016	8	10	13	0	0
AGOC-3A	9	0.521585	2016	8	10	13	0	0
AGOC-3A	2	0.492029	2016	8	10	13	0	0
Appluimonia	8	0.468027	2016	8	10	13	0	0
Chlorodinine	3	0.443463	2016	8	10	13	0	0
Chlorodinine	5	0.393057	2016	8	10	13	0	0
Appluimonia	6	0.391039	2016	8	10	13	0	0
Methylosmolene	9	0.367658	2016	8	10	13	0	0
AGOC-3A	5	0.334495	2016	8	10	13	0	0
Appluimonia	1	0.309314	2016	8	10	13	0	0
Methylosmolene	5	0.298489	2016	8	10	13	0	0
Chlorodinine	6	0.272469	2016	8	10	13	0	0
Methylosmolene	6	0.253346	2016	8	10	13	0	0
Appluimonia	7	0.237666	2016	8	10	13	0	0
AGOC-3A	7	0.230115	2016	8	10	13	0	0
Methylosmolene	2	0.229264	2016	8	10	13	0	0
Chlorodinine	2	0.226779	2016	8	10	13	0	0
Appluimonia	3	0.196804	2016	8	10	13	0	0
Methylosmolene	1	0.120751	2016	8	10	13	0	0
Chlorodinine	1	0.110648	2016	8	10	13	0	0
AGOC-3A	1	0.106622	2016	8	10	13	0	0
AGOC-3A	8	0.077937	2016	8	10	13	0	0
Chlorodinine	9	0.0461433	2016	8	10	13	0	0
Appluimonia	2	0.0200446	2016	8	10	13	0	0
Methylosmolene	3	4.92055	2016	8	10	14	0	0
Appluimonia	3	3.62356	2016	8	10	14	0	0
AGOC-3A	3	1.66306	2016	8	10	14	0	0
Chlorodinine	4	1.51095	2016	8	10	14	0	0
Chlorodinine	3	1.42484	2016	8	10	14	0	0
AGOC-3A	4	1.27164	2016	8	10	14	0	0
Appluimonia	4	1.00785	2016	8	10	14	0	0
Methylosmolene	4	0.92361	2016	8	10	14	0	0
AGOC-3A	7	0.852971	2016	8	10	14	0	0
Appluimonia	5	0.761361	2016	8	10	14	0	0
AGOC-3A	8	0.722148	2016	8	10	14	0	0
Methylosmolene	8	0.648757	2016	8	10	14	0	0
Chlorodinine	5	0.492783	2016	8	10	14	0	0
Methylosmolene	6	0.49278	2016	8	10	14	0	0
Appluimonia	2	0.475189	2016	8	10	14	0	0
Chlorodinine	6	0.47336	2016	8	10	14	0	0
AGOC-3A	6	0.464914	2016	8	10	14	0	0
Appluimonia	7	0.440739	2016	8	10	14	0	0
Chlorodinine	1	0.43721	2016	8	10	14	0	0
AGOC-3A	5	0.41862	2016	8	10	14	0	0
AGOC-3A	1	0.416157	2016	8	10	14	0	0
Chlorodinine	9	0.394468	2016	8	10	14	0	0
Chlorodinine	7	0.389009	2016	8	10	14	0	0
Appluimonia	1	0.333322	2016	8	10	14	0	0
Chlorodinine	2	0.312432	2016	8	10	14	0	0
Appluimonia	6	0.311779	2016	8	10	14	0	0
AGOC-3A	9	0.290944	2016	8	10	14	0	0
Chlorodinine	8	0.238016	2016	8	10	14	0	0
AGOC-3A	2	0.204238	2016	8	10	14	0	0
Methylosmolene	1	0.177854	2016	8	10	14	0	0
Methylosmolene	5	0.144158	2016	8	10	14	0	0
Appluimonia	8	0.0759067	2016	8	10	14	0	0
Methylosmolene	9	0.0742136	2016	8	10	14	0	0
Appluimonia	9	0.0199978	2016	8	10	14	0	0
Methylosmolene	2	0.0184858	2016	8	10	14	0	0
Methylosmolene	7	0.0158931	2016	8	10	14	0	0
AGOC-3A	7	1.78475	2016	8	10	15	0	0
Appluimonia	3	1.45427	2016	8	10	15	0	0
AGOC-3A	4	1.41404	2016	8	10	15	0	0
Chlorodinine	4	1.11774	2016	8	10	15	0	0
Methylosmolene	4	1.10618	2016	8	10	15	0	0
Appluimonia	4	0.930431	2016	8	10	15	0	0
Chlorodinine	5	0.82598	2016	8	10	15	0	0
Methylosmolene	3	0.820742	2016	8	10	15	0	0
Appluimonia	7	0.735286	2016	8	10	15	0	0
Methylosmolene	6	0.719758	2016	8	10	15	0	0
AGOC-3A	8	0.719321	2016	8	10	15	0	0
Chlorodinine	2	0.694029	2016	8	10	15	0	0
Chlorodinine	9	0.606115	2016	8	10	15	0	0
Appluimonia	2	0.592932	2016	8	10	15	0	0
Methylosmolene	5	0.530339	2016	8	10	15	0	0
Appluimonia	6	0.529016	2016	8	10	15	0	0
AGOC-3A	5	0.479464	2016	8	10	15	0	0
Appluimonia	1	0.472462	2016	8	10	15	0	0
AGOC-3A	3	0.444099	2016	8	10	15	0	0
Chlorodinine	3	0.438688	2016	8	10	15	0	0
Appluimonia	5	0.409216	2016	8	10	15	0	0
Methylosmolene	2	0.372343	2016	8	10	15	0	0
AGOC-3A	6	0.364899	2016	8	10	15	0	0
Appluimonia	9	0.29713	2016	8	10	15	0	0
Methylosmolene	9	0.258256	2016	8	10	15	0	0
Methylosmolene	7	0.24492	2016	8	10	15	0	0
Chlorodinine	6	0.226977	2016	8	10	15	0	0
AGOC-3A	2	0.222303	2016	8	10	15	0	0
Methylosmolene	8	0.202636	2016	8	10	15	0	0
Chlorodinine	1	0.198248	2016	8	10	15	0	0
AGOC-3A	9	0.172631	2016	8	10	15	0	0
Methylosmolene	1	0.147087	2016	8	10	15	0	0
Chlorodinine	8	0.128675	2016	8	10	15	0	0
Chlorodinine	7	0.127642	2016	8	10	15	0	0
AGOC-3A	1	0.0282851	2016	8	10	15	0	0
Appluimonia	8	0.012045	2016	8	10	15	0	0
Appluimonia	7	1.67327	2016	8	10	16	0	0
Chlorodinine	4	1.38241	2016	8	10	16	0	0
Methylosmolene	4	1.29993	2016	8	10	16	0	0
Appluimonia	8	1.24066	2016	8	10	16	0	0
Appluimonia	4	1.06333	2016	8	10	16	0	0
Chlorodinine	8	1.04721	2016	8	10	16	0	0
Chlorodinine	5	0.971921	2016	8	10	16	0	0
AGOC-3A	4	0.945609	2016	8	10	16	0	0
AGOC-3A	2	0.827088	2016	8	10	16	0	0
AGOC-3A	3	0.796103	2016	8	10	16	0	0
AGOC-3A	8	0.737714	2016	8	10	16	0	0
Methylosmolene	3	0.654828	2016	8	10	16	0	0
Appluimonia	6	0.635518	2016	8	10	16	0	0
Appluimonia	3	0.628034	2016	8	10	16	0	0
Chlorodinine	3	0.616723	2016	8	10	16	0	0
Methylosmolene	8	0.540292	2016	8	10	16	0	0
Methylosmolene	6	0.440209	2016	8	10	16	0	0
AGOC-3A	7	0.421191	2016	8	10	16	0	0
Chlorodinine	2	0.404377	2016	8	10	16	0	0
AGOC-3A	9	0.374362	2016	8	10	16	0	0
Methylosmolene	7	0.344358	2016	8	10	16	0	0
Chlorodinine	6	0.308377	2016	8	10	16	0	0
Appluimonia	1	0.291793	2016	8	10	16	0	0
AGOC-3A	1	0.288237	2016	8	10	16	0	0
Methylosmolene	1	0.259423	2016	8	10	16	0	0
Methylosmolene	2	0.223805	2016	8	10	16	0	0
Appluimonia	9	0.201859	2016	8	10	16	0	0
Chlorodinine	1	0.161117	2016	8	10	16	0	0
Chlorodinine	7	0.15592	2016	8	10	16	0	0
Methylosmolene	5	0.148809	2016	8	10	16	0	0
Appluimonia	2	0.143784	2016	8	10	16	0	0
Chlorodinine	9	0.122302	2016	8	10	16	0	0
AGOC-3A	6	0.112631	2016	8	10	16	0	0
Methylosmolene	9	0.0561541	2016	8	10	16	0	0
AGOC-3A	5	0.0275731	2016	8	10	16	0	0
Appluimonia	5	0.0111242	2016	8	10	16	0	0
Appluimonia	3	2.0397	2016	8	10	17	0	0
AGOC-3A	7	1.71464	2016	8	10	17	0	0
AGOC-3A	3	1.55989	2016	8	10	17	0	0
Methylosmolene	4	1.37958	2016	8	10	17	0	0
Appluimonia	4	1.32911	2016	8	10	17	0	0
Chlorodinine	4	1.19784	2016	8	10	17	0	0
AGOC-3A	8	1.17887	2016	8	10	17	0	0
AGOC-3A	4	0.96626	2016	8	10	17	0	0
Chlorodinine	3	0.82406	2016	8	10	17	0	0
Appluimonia	2	0.740467	2016	8	10	17	0	0
Chlorodinine	2	0.733622	2016	8	10	17	0	0
AGOC-3A	5	0.700141	2016	8	10	17	0	0
Appluimonia	8	0.678766	2016	8	10	17	0	0
Methylosmolene	7	0.652161	2016	8	10	17	0	0
AGOC-3A	9	0.648174	2016	8	10	17	0	0
Appluimonia	5	0.507013	2016	8	10	17	0	0
Methylosmolene	6	0.492303	2016	8	10	17	0	0
Chlorodinine	5	0.481274	2016	8	10	17	0	0
Chlorodinine	8	0.380424	2016	8	10	17	0	0
Methylosmolene	5	0.313344	2016	8	10	17	0	0
AGOC-3A	2	0.253818	2016	8	10	17	0	0
Appluimonia	6	0.248192	2016	8	10	17	0	0
Appluimonia	9	0.24492	2016	8	10	17	0	0
Methylosmolene	2	0.211084	2016	8	10	17	0	0
Methylosmolene	1	0.183987	2016	8	10	17	0	0
Chlorodinine	7	0.139614	2016	8	10	17	0	0
Chlorodinine	9	0.131398	2016	8	10	17	0	0
Methylosmolene	3	0.127	2016	8	10	17	0	0
Methylosmolene	9	0.120964	2016	8	10	17	0	0
AGOC-3A	1	0.120088	2016	8	10	17	0	0
AGOC-3A	6	0.114846	2016	8	10	17	0	0
Chlorodinine	1	0.113753	2016	8	10	17	0	0
Methylosmolene	8	0.105288	2016	8	10	17	0	0
Chlorodinine	6	0.0808438	2016	8	10	17	0	0
Appluimonia	1	0.055082	2016	8	10	17	0	0
Appluimonia	7	0.00664751	2016	8	10	17	0	0
Methylosmolene	3	1.94023	2016	8	10	18	0	0
AGOC-3A	3	1.50049	2016	8	10	18	0	0
Appluimonia	4	1.41088	2016	8	10	18	0	0
Chlorodinine	3	1.22643	2016	8	10	18	0	0
Chlorodinine	4	1.22383	2016	8	10	18	0	0
Methylosmolene	4	0.966444	2016	8	10	18	0	0
Appluimonia	2	0.930826	2016	8	10	18	0	0
AGOC-3A	4	0.846009	2016	8	10	18	0	0
Methylosmolene	8	0.663215	2016	8	10	18	0	0
Appluimonia	1	0.506424	2016	8	10	18	0	0
Chlorodinine	6	0.474524	2016	8	10	18	0	0
Methylosmolene	6	0.472347	2016	8	10	18	0	0
Appluimonia	9	0.462328	2016	8	10	18	0	0
AGOC-3A	2	0.452366	2016	8	10	18	0	0
Chlorodinine	9	0.369996	2016	8	10	18	0	0
AGOC-3A	5	0.343467	2016	8	10	18	0	0
Chlorodinine	8	0.332128	2016	8	10	18	0	0
Chlorodinine	7	0.310313	2016	8	10	18	0	0
Chlorodinine	5	0.309846	2016	8	10	18	0	0
Appluimonia	7	0.301801	2016	8	10	18	0	0
Chlorodinine	2	0.29148	2016	8	10	18	0	0
AGOC-3A	7	0.231938	2016	8	10	18	0	0
Methylosmolene	1	0.219772	2016	8	10	18	0	0
Methylosmolene	5	0.20959	2016	8	10	18	0	0
AGOC-3A	6	0.202216	2016	8	10	18	0	0
AGOC-3A	8	0.202083	2016	8	10	18	0	0
Appluimonia	8	0.197922	2016	8	10	18	0	0
AGOC-3A	9	0.153148	2016	8	10	18	0	0
Appluimonia	3	0.14634	2016	8	10	18	0	0
Appluimonia	5	0.118979	2016	8	10	18	0	0
Chlorodinine	1	0.0841606	2016	8	10	18	0	0
Appluimonia	6	0.0810075	2016	8	10	18	0	0
Methylosmolene	2	0.0333883	2016	8	10	18	0	0
AGOC-3A	1	0.0193084	2016	8	10	18	0	0
Methylosmolene	9	0.0159099	2016	8	10	18	0	0
Methylosmolene	7	0.00119276	2016	8	10	18	0	0
AGOC-3A	3	2.55111	2016	8	10	19	0	0
Chlorodinine	4	1.15694	2016	8	10	19	0	0
AGOC-3A	4	1.00637	2016	8	10	19	0	0
Methylosmolene	4	0.998243	2016	8	10	19	0	0
Appluimonia	4	0.837941	2016	8	10	19	0	0
Methylosmolene	2	0.778631	2016	8	10	19	0	0
Methylosmolene	3	0.730209	2016	8	10	19	0	0
Appluimonia	3	0.71904	2016	8	10	19	0	0
Chlorodinine	3	0.637231	2016	8	10	19	0	0
Chlorodinine	7	0.626333	2016	8	10	19	0	0
Appluimonia	2	0.574225	2016	8	10	19	0	0
AGOC-3A	9	0.505439	2016	8	10	19	0	0
Appluimonia	9	0.48545	2016	8	10	19	0	0
Chlorodinine	9	0.47718	2016	8	10	19	0	0
Appluimonia	6	0.429412	2016	8	10	19	0	0
AGOC-3A	7	0.418739	2016	8	10	19	0	0
Chlorodinine	5	0.392791	2016	8	10	19	0	0
Chlorodinine	6	0.370526	2016	8	10	19	0	0
Methylosmolene	1	0.354207	2016	8	10	19	0	0
Appluimonia	7	0.332764	2016	8	10	19	0	0
Chlorodinine	2	0.296069	2016	8	10	19	0	0
Chlorodinine	8	0.274069	2016	8	10	19	0	0
AGOC-3A	5	0.265048	2016	8	10	19	0	0
Methylosmolene	6	0.251679	2016	8	10	19	0	0
Methylosmolene	5	0.240909	2016	8	10	19	0	0
Appluimonia	1	0.233409	2016	8	10	19	0	0
Appluimonia	8	0.186894	2016	8	10	19	0	0
Appluimonia	5	0.184038	2016	8	10	19	0	0
Methylosmolene	7	0.167441	2016	8	10	19	0	0
AGOC-3A	6	0.156618	2016	8	10	19	0	0
Methylosmolene	8	0.128328	2016	8	10	19	0	0
AGOC-3A	2	0.124907	2016	8	10	19	0	0
Methylosmolene	9	0.112015	2016	8	10	19	0	0
Chlorodinine	1	0.0659318	2016	8	10	19	0	0
AGOC-3A	1	0.0584235	2016	8	10	19	0	0
AGOC-3A	8	0.0414806	2016	8	10	19	0	0
AGOC-3A	9	3.17558	2016	8	10	20	0	0
Chlorodinine	3	2.18935	2016	8	10	20	0	0
Appluimonia	3	1.35805	2016	8	10	20	0	0
AGOC-3A	3	1.28593	2016	8	10	20	0	0
AGOC-3A	4	1.23384	2016	8	10	20	0	0
Appluimonia	4	1.13884	2016	8	10	20	0	0
Methylosmolene	4	0.99337	2016	8	10	20	0	0
Chlorodinine	4	0.970699	2016	8	10	20	0	0
Chlorodinine	5	0.931605	2016	8	10	20	0	0
Methylosmolene	3	0.920728	2016	8	10	20	0	0
Methylosmolene	9	0.699123	2016	8	10	20	0	0
Chlorodinine	6	0.639169	2016	8	10	20	0	0
Appluimonia	2	0.613269	2016	8	10	20	0	0
Chlorodinine	8	0.55599	2016	8	10	20	0	0
Methylosmolene	1	0.537196	2016	8	10	20	0	0
AGOC-3A	6	0.529412	2016	8	10	20	0	0
AGOC-3A	2	0.513131	2016	8	10	20	0	0
Chlorodinine	9	0.435978	2016	8	10	20	0	0
Methylosmolene	8	0.417983	2016	8	10	20	0	0
Appluimonia	6	0.412071	2016	8	10	20	0	0
Appluimonia	8	0.373438	2016	8	10	20	0	0
Methylosmolene	7	0.359457	2016	8	10	20	0	0
Appluimonia	5	0.339777	2016	8	10	20	0	0
Chlorodinine	1	0.307153	2016	8	10	20	0	0
AGOC-3A	8	0.275418	2016	8	10	20	0	0
AGOC-3A	7	0.274691	2016	8	10	20	0	0
Chlorodinine	7	0.26088	2016	8	10	20	0	0
Methylosmolene	2	0.258595	2016	8	10	20	0	0
Appluimonia	7	0.258272	2016	8	10	20	0	0
Methylosmolene	6	0.217993	2016	8	10	20	0	0
Chlorodinine	2	0.211216	2016	8	10	20	0	0
Appluimonia	9	0.125001	2016	8	10	20	0	0
Methylosmolene	5	0.10815	2016	8	10	20	0	0
AGOC-3A	5	0.105354	2016	8	10	20	0	0
Appluimonia	1	0.0462293	2016	8	10	20	0	0
AGOC-3A	1	0.0359456	2016	8	10	20	0	0
AGOC-3A	5	8.48644	2016	8	10	21	0	0
Appluimonia	3	2.68043	2016	8	10	21	0	0
Appluimonia	4	1.44693	2016	8	10	21	0	0
Methylosmolene	7	1.43419	2016	8	10	21	0	0
AGOC-3A	9	1.27591	2016	8	10	21	0	0
AGOC-3A	4	0.963513	2016	8	10	21	0	0
AGOC-3A	5	0.888132	2016	8	10	21	0	0
Chlorodinine	8	0.869083	2016	8	10	21	0	0
Methylosmolene	4	0.805395	2016	8	10	21	0	0
AGOC-3A	8	0.773657	2016	8	10	21	0	0
Chlorodinine	4	0.695334	2016	8	10	21	0	0
Appluimonia	7	0.471391	2016	8	10	21	0	0
Appluimonia	5	0.457343	2016	8	10	21	0	0
Chlorodinine	7	0.449669	2016	8	10	21	0	0
Chlorodinine	5	0.435298	2016	8	10	21	0	0
Appluimonia	2	0.373983	2016	8	10	21	0	0
Chlorodinine	9	0.351095	2016	8	10	21	0	0
AGOC-3A	1	0.341164	2016	8	10	21	0	0
Chlorodinine	2	0.338872	2016	8	10	21	0	0
Methylosmolene	9	0.307719	2016	8	10	21	0	0
Methylosmolene	1	0.248804	2016	8	10	21	0	0
Methylosmolene	3	0.248319	2016	8	10	21	0	0
Appluimonia	6	0.237844	2016	8	10	21	0	0
Methylosmolene	6	0.228042	2016	8	10	21	0	0
AGOC-3A	3	0.226941	2016	8	10	21	0	0
Methylosmolene	2	0.20231	2016	8	10	21	0	0
Appluimonia	9	0.196933	2016	8	10	21	0	0
AGOC-3A	6	0.190076	2016	8	10	21	0	0
Appluimonia	8	0.185729	2016	8	10	21	0	0
