Chemical	Monitor	Reading	Year	Month	Day	Hour	Minutes	Seconds
Methylosmolene	6	0.00985224	2016	4	3	11	0	0
Appluimonia	3	3.3394	2016	4	3	12	0	0
Methylosmolene	3	3.16873	2016	4	3	12	0	0
AGOC-3A	3	1.68352	2016	4	3	12	0	0
Methylosmolene	7	1.42912	2016	4	3	12	0	0
Chlorodinine	3	1.1849	2016	4	3	12	0	0
Chlorodinine	8	1.14457	2016	4	3	12	0	0
Appluimonia	8	0.786879	2016	4	3	12	0	0
AGOC-3A	7	0.522361	2016	4	3	12	0	0
Methylosmolene	8	0.516033	2016	4	3	12	0	0
Appluimonia	6	0.495669	2016	4	3	12	0	0
Appluimonia	2	0.445645	2016	4	3	12	0	0
Methylosmolene	6	0.440615	2016	4	3	12	0	0
AGOC-3A	5	0.431167	2016	4	3	12	0	0
Methylosmolene	9	0.427944	2016	4	3	12	0	0
AGOC-3A	4	0.357586	2016	4	3	12	0	0
Chlorodinine	2	0.346361	2016	4	3	12	0	0
AGOC-3A	9	0.320784	2016	4	3	12	0	0
Methylosmolene	4	0.297164	2016	4	3	12	0	0
Appluimonia	4	0.255659	2016	4	3	12	0	0
Chlorodinine	9	0.229381	2016	4	3	12	0	0
Chlorodinine	4	0.226214	2016	4	3	12	0	0
AGOC-3A	6	0.215033	2016	4	3	12	0	0
AGOC-3A	1	0.213497	2016	4	3	12	0	0
Appluimonia	9	0.205134	2016	4	3	12	0	0
Chlorodinine	6	0.203286	2016	4	3	12	0	0
Chlorodinine	1	0.130472	2016	4	3	12	0	0
AGOC-3A	8	0.117004	2016	4	3	12	0	0
Chlorodinine	7	0.115471	2016	4	3	12	0	0
Methylosmolene	1	0.101422	2016	4	3	12	0	0
Methylosmolene	5	0.0950082	2016	4	3	12	0	0
Chlorodinine	5	0.0877249	2016	4	3	12	0	0
Appluimonia	1	0.0705694	2016	4	3	12	0	0
AGOC-3A	2	0.059427	2016	4	3	12	0	0
Appluimonia	5	0.0260217	2016	4	3	12	0	0
Methylosmolene	2	0.0123931	2016	4	3	12	0	0
Appluimonia	7	0.0107846	2016	4	3	12	0	0
Chlorodinine	3	2.55036	2016	4	3	13	0	0
Methylosmolene	3	2.12978	2016	4	3	13	0	0
Appluimonia	8	1.14233	2016	4	3	13	0	0
Methylosmolene	8	1.08542	2016	4	3	13	0	0
Appluimonia	7	0.876303	2016	4	3	13	0	0
Methylosmolene	2	0.748818	2016	4	3	13	0	0
Chlorodinine	7	0.662999	2016	4	3	13	0	0
Methylosmolene	6	0.652114	2016	4	3	13	0	0
Methylosmolene	9	0.639071	2016	4	3	13	0	0
Chlorodinine	8	0.623727	2016	4	3	13	0	0
Appluimonia	6	0.526352	2016	4	3	13	0	0
AGOC-3A	8	0.524261	2016	4	3	13	0	0
AGOC-3A	6	0.517854	2016	4	3	13	0	0
AGOC-3A	3	0.459846	2016	4	3	13	0	0
Chlorodinine	5	0.44574	2016	4	3	13	0	0
Appluimonia	9	0.393782	2016	4	3	13	0	0
Appluimonia	2	0.392059	2016	4	3	13	0	0
AGOC-3A	7	0.335944	2016	4	3	13	0	0
Chlorodinine	1	0.324193	2016	4	3	13	0	0
AGOC-3A	1	0.296287	2016	4	3	13	0	0
Methylosmolene	1	0.295086	2016	4	3	13	0	0
Chlorodinine	2	0.287341	2016	4	3	13	0	0
Methylosmolene	7	0.269007	2016	4	3	13	0	0
Appluimonia	3	0.267238	2016	4	3	13	0	0
AGOC-3A	9	0.246317	2016	4	3	13	0	0
Appluimonia	4	0.232881	2016	4	3	13	0	0
Methylosmolene	4	0.181007	2016	4	3	13	0	0
AGOC-3A	5	0.161101	2016	4	3	13	0	0
Appluimonia	1	0.153745	2016	4	3	13	0	0
Chlorodinine	6	0.149087	2016	4	3	13	0	0
Appluimonia	5	0.119854	2016	4	3	13	0	0
Chlorodinine	4	0.0948547	2016	4	3	13	0	0
Methylosmolene	5	0.0915995	2016	4	3	13	0	0
Chlorodinine	9	0.0707767	2016	4	3	13	0	0
AGOC-3A	4	0.0680883	2016	4	3	13	0	0
AGOC-3A	2	0.0439434	2016	4	3	13	0	0
Appluimonia	3	2.67649	2016	4	3	14	0	0
Methylosmolene	2	1.12677	2016	4	3	14	0	0
Methylosmolene	6	0.88408	2016	4	3	14	0	0
Chlorodinine	3	0.810183	2016	4	3	14	0	0
Appluimonia	8	0.787955	2016	4	3	14	0	0
AGOC-3A	8	0.771626	2016	4	3	14	0	0
Appluimonia	2	0.756851	2016	4	3	14	0	0
Methylosmolene	9	0.629536	2016	4	3	14	0	0
Chlorodinine	2	0.591694	2016	4	3	14	0	0
AGOC-3A	6	0.550343	2016	4	3	14	0	0
AGOC-3A	9	0.482308	2016	4	3	14	0	0
Chlorodinine	5	0.46175	2016	4	3	14	0	0
Appluimonia	9	0.451809	2016	4	3	14	0	0
Methylosmolene	8	0.387559	2016	4	3	14	0	0
Methylosmolene	4	0.360884	2016	4	3	14	0	0
Chlorodinine	9	0.335489	2016	4	3	14	0	0
Appluimonia	5	0.315094	2016	4	3	14	0	0
AGOC-3A	2	0.274588	2016	4	3	14	0	0
Chlorodinine	6	0.24256	2016	4	3	14	0	0
AGOC-3A	7	0.212135	2016	4	3	14	0	0
Appluimonia	7	0.20446	2016	4	3	14	0	0
Appluimonia	1	0.202364	2016	4	3	14	0	0
Methylosmolene	3	0.187099	2016	4	3	14	0	0
AGOC-3A	3	0.183104	2016	4	3	14	0	0
Chlorodinine	4	0.131154	2016	4	3	14	0	0
Chlorodinine	7	0.126616	2016	4	3	14	0	0
AGOC-3A	1	0.118659	2016	4	3	14	0	0
Chlorodinine	8	0.103076	2016	4	3	14	0	0
AGOC-3A	5	0.101335	2016	4	3	14	0	0
AGOC-3A	4	0.0891726	2016	4	3	14	0	0
Appluimonia	6	0.079525	2016	4	3	14	0	0
Methylosmolene	7	0.0739546	2016	4	3	14	0	0
Chlorodinine	1	0.0725774	2016	4	3	14	0	0
Appluimonia	4	0.029179	2016	4	3	14	0	0
Methylosmolene	5	0.0268348	2016	4	3	14	0	0
Methylosmolene	1	0.00100288	2016	4	3	14	0	0
Methylosmolene	3	2.12824	2016	4	3	15	0	0
Chlorodinine	3	1.5294	2016	4	3	15	0	0
Methylosmolene	4	0.750426	2016	4	3	15	0	0
Chlorodinine	6	0.672616	2016	4	3	15	0	0
Methylosmolene	6	0.650162	2016	4	3	15	0	0
AGOC-3A	8	0.626164	2016	4	3	15	0	0
AGOC-3A	9	0.595194	2016	4	3	15	0	0
Appluimonia	7	0.575892	2016	4	3	15	0	0
AGOC-3A	2	0.569702	2016	4	3	15	0	0
Chlorodinine	8	0.515236	2016	4	3	15	0	0
Appluimonia	1	0.487713	2016	4	3	15	0	0
AGOC-3A	1	0.482391	2016	4	3	15	0	0
Methylosmolene	7	0.451029	2016	4	3	15	0	0
AGOC-3A	6	0.438353	2016	4	3	15	0	0
Appluimonia	8	0.426902	2016	4	3	15	0	0
Chlorodinine	1	0.413839	2016	4	3	15	0	0
Chlorodinine	9	0.405257	2016	4	3	15	0	0
Appluimonia	6	0.402425	2016	4	3	15	0	0
Methylosmolene	5	0.393586	2016	4	3	15	0	0
AGOC-3A	7	0.35438	2016	4	3	15	0	0
Appluimonia	3	0.345223	2016	4	3	15	0	0
Chlorodinine	4	0.299997	2016	4	3	15	0	0
Appluimonia	5	0.28159	2016	4	3	15	0	0
Chlorodinine	2	0.252738	2016	4	3	15	0	0
AGOC-3A	5	0.242053	2016	4	3	15	0	0
Chlorodinine	7	0.221309	2016	4	3	15	0	0
AGOC-3A	4	0.165505	2016	4	3	15	0	0
Methylosmolene	8	0.161191	2016	4	3	15	0	0
Methylosmolene	2	0.108661	2016	4	3	15	0	0
Appluimonia	2	0.0640518	2016	4	3	15	0	0
Methylosmolene	1	0.0613762	2016	4	3	15	0	0
Appluimonia	4	0.0574983	2016	4	3	15	0	0
Methylosmolene	9	0.0505891	2016	4	3	15	0	0
AGOC-3A	3	0.0365983	2016	4	3	15	0	0
Appluimonia	9	0.00930215	2016	4	3	15	0	0
Chlorodinine	5	0.00139137	2016	4	3	15	0	0
Chlorodinine	7	2.43037	2016	4	3	16	0	0
Chlorodinine	3	1.22617	2016	4	3	16	0	0
Appluimonia	3	0.946883	2016	4	3	16	0	0
AGOC-3A	3	0.931728	2016	4	3	16	0	0
Appluimonia	7	0.824655	2016	4	3	16	0	0
Methylosmolene	3	0.67895	2016	4	3	16	0	0
AGOC-3A	1	0.607934	2016	4	3	16	0	0
Chlorodinine	8	0.565744	2016	4	3	16	0	0
Chlorodinine	6	0.546694	2016	4	3	16	0	0
Chlorodinine	9	0.487027	2016	4	3	16	0	0
AGOC-3A	8	0.438292	2016	4	3	16	0	0
Methylosmolene	4	0.427739	2016	4	3	16	0	0
Chlorodinine	4	0.41723	2016	4	3	16	0	0
Appluimonia	9	0.382865	2016	4	3	16	0	0
AGOC-3A	6	0.376453	2016	4	3	16	0	0
Appluimonia	8	0.364043	2016	4	3	16	0	0
Appluimonia	6	0.351968	2016	4	3	16	0	0
AGOC-3A	9	0.34937	2016	4	3	16	0	0
AGOC-3A	4	0.32214	2016	4	3	16	0	0
Appluimonia	5	0.316256	2016	4	3	16	0	0
AGOC-3A	5	0.301561	2016	4	3	16	0	0
Methylosmolene	2	0.286736	2016	4	3	16	0	0
Methylosmolene	6	0.240255	2016	4	3	16	0	0
Chlorodinine	5	0.239569	2016	4	3	16	0	0
Methylosmolene	7	0.239161	2016	4	3	16	0	0
AGOC-3A	2	0.228804	2016	4	3	16	0	0
Methylosmolene	9	0.196611	2016	4	3	16	0	0
Methylosmolene	8	0.180127	2016	4	3	16	0	0
Appluimonia	2	0.164245	2016	4	3	16	0	0
Methylosmolene	5	0.162348	2016	4	3	16	0	0
Chlorodinine	2	0.149207	2016	4	3	16	0	0
Methylosmolene	1	0.144247	2016	4	3	16	0	0
AGOC-3A	7	0.130789	2016	4	3	16	0	0
Chlorodinine	1	0.0737443	2016	4	3	16	0	0
Appluimonia	1	0.0603239	2016	4	3	16	0	0
Appluimonia	4	0.0093675	2016	4	3	16	0	0
Chlorodinine	3	4.71645	2016	4	3	17	0	0
AGOC-3A	3	2.14348	2016	4	3	17	0	0
Methylosmolene	3	1.88242	2016	4	3	17	0	0
Methylosmolene	7	1.80065	2016	4	3	17	0	0
AGOC-3A	2	1.34113	2016	4	3	17	0	0
Appluimonia	6	0.754739	2016	4	3	17	0	0
AGOC-3A	8	0.747071	2016	4	3	17	0	0
Appluimonia	2	0.643795	2016	4	3	17	0	0
Chlorodinine	6	0.58671	2016	4	3	17	0	0
Appluimonia	3	0.566803	2016	4	3	17	0	0
Methylosmolene	2	0.501254	2016	4	3	17	0	0
Chlorodinine	2	0.461773	2016	4	3	17	0	0
Chlorodinine	9	0.42455	2016	4	3	17	0	0
Appluimonia	5	0.396193	2016	4	3	17	0	0
Appluimonia	1	0.370282	2016	4	3	17	0	0
Appluimonia	7	0.367844	2016	4	3	17	0	0
AGOC-3A	9	0.34814	2016	4	3	17	0	0
AGOC-3A	4	0.309208	2016	4	3	17	0	0
Chlorodinine	5	0.305339	2016	4	3	17	0	0
Methylosmolene	6	0.305119	2016	4	3	17	0	0
Chlorodinine	7	0.297971	2016	4	3	17	0	0
Methylosmolene	1	0.291317	2016	4	3	17	0	0
Appluimonia	9	0.245422	2016	4	3	17	0	0
AGOC-3A	6	0.236587	2016	4	3	17	0	0
Appluimonia	8	0.226858	2016	4	3	17	0	0
AGOC-3A	7	0.174684	2016	4	3	17	0	0
AGOC-3A	5	0.164246	2016	4	3	17	0	0
Methylosmolene	4	0.144643	2016	4	3	17	0	0
AGOC-3A	1	0.111675	2016	4	3	17	0	0
Methylosmolene	5	0.105256	2016	4	3	17	0	0
Chlorodinine	1	0.104074	2016	4	3	17	0	0
Chlorodinine	4	0.10291	2016	4	3	17	0	0
Methylosmolene	9	0.0629285	2016	4	3	17	0	0
Methylosmolene	8	0.0570568	2016	4	3	17	0	0
Appluimonia	4	0.0356405	2016	4	3	17	0	0
Chlorodinine	8	0.0183639	2016	4	3	17	0	0
Methylosmolene	3	2.97085	2016	4	3	18	0	0
Chlorodinine	3	2.06166	2016	4	3	18	0	0
AGOC-3A	7	1.77205	2016	4	3	18	0	0
AGOC-3A	3	1.70382	2016	4	3	18	0	0
Chlorodinine	7	1.37731	2016	4	3	18	0	0
AGOC-3A	2	0.636952	2016	4	3	18	0	0
Chlorodinine	8	0.614938	2016	4	3	18	0	0
Appluimonia	5	0.520973	2016	4	3	18	0	0
AGOC-3A	6	0.506042	2016	4	3	18	0	0
AGOC-3A	5	0.492132	2016	4	3	18	0	0
Appluimonia	2	0.444846	2016	4	3	18	0	0
Appluimonia	1	0.418503	2016	4	3	18	0	0
Methylosmolene	5	0.398584	2016	4	3	18	0	0
Methylosmolene	1	0.370413	2016	4	3	18	0	0
Chlorodinine	1	0.370193	2016	4	3	18	0	0
Chlorodinine	4	0.369206	2016	4	3	18	0	0
Methylosmolene	6	0.354625	2016	4	3	18	0	0
Methylosmolene	8	0.344051	2016	4	3	18	0	0
Chlorodinine	2	0.322816	2016	4	3	18	0	0
Appluimonia	8	0.303998	2016	4	3	18	0	0
AGOC-3A	9	0.297044	2016	4	3	18	0	0
Chlorodinine	9	0.270537	2016	4	3	18	0	0
Appluimonia	3	0.259544	2016	4	3	18	0	0
Methylosmolene	7	0.249626	2016	4	3	18	0	0
Appluimonia	7	0.241223	2016	4	3	18	0	0
AGOC-3A	1	0.220328	2016	4	3	18	0	0
Appluimonia	9	0.198707	2016	4	3	18	0	0
AGOC-3A	8	0.193029	2016	4	3	18	0	0
Appluimonia	6	0.182853	2016	4	3	18	0	0
Methylosmolene	2	0.178524	2016	4	3	18	0	0
AGOC-3A	4	0.0980213	2016	4	3	18	0	0
Appluimonia	4	0.0619983	2016	4	3	18	0	0
Methylosmolene	4	0.0549426	2016	4	3	18	0	0
Methylosmolene	9	0.0545021	2016	4	3	18	0	0
Chlorodinine	6	0.00732266	2016	4	3	18	0	0
Chlorodinine	5	0.00523112	2016	4	3	18	0	0
Chlorodinine	6	4.89996	2016	4	3	19	0	0
Methylosmolene	3	2.81078	2016	4	3	19	0	0
Methylosmolene	2	1.19484	2016	4	3	19	0	0
Appluimonia	2	1.1134	2016	4	3	19	0	0
Chlorodinine	7	0.740093	2016	4	3	19	0	0
Chlorodinine	8	0.722741	2016	4	3	19	0	0
Appluimonia	3	0.721555	2016	4	3	19	0	0
Appluimonia	8	0.682289	2016	4	3	19	0	0
Appluimonia	7	0.679444	2016	4	3	19	0	0
AGOC-3A	8	0.621512	2016	4	3	19	0	0
AGOC-3A	6	0.566162	2016	4	3	19	0	0
AGOC-3A	2	0.526228	2016	4	3	19	0	0
AGOC-3A	3	0.402355	2016	4	3	19	0	0
Methylosmolene	8	0.400566	2016	4	3	19	0	0
Appluimonia	6	0.393611	2016	4	3	19	0	0
Chlorodinine	2	0.365446	2016	4	3	19	0	0
AGOC-3A	9	0.325215	2016	4	3	19	0	0
Chlorodinine	9	0.300865	2016	4	3	19	0	0
Methylosmolene	9	0.264995	2016	4	3	19	0	0
Methylosmolene	6	0.263779	2016	4	3	19	0	0
Methylosmolene	1	0.259039	2016	4	3	19	0	0
Methylosmolene	5	0.242695	2016	4	3	19	0	0
Chlorodinine	5	0.233378	2016	4	3	19	0	0
Chlorodinine	1	0.226322	2016	4	3	19	0	0
Methylosmolene	7	0.225498	2016	4	3	19	0	0
Appluimonia	1	0.176083	2016	4	3	19	0	0
AGOC-3A	4	0.170619	2016	4	3	19	0	0
Methylosmolene	4	0.140482	2016	4	3	19	0	0
Appluimonia	4	0.133762	2016	4	3	19	0	0
AGOC-3A	7	0.114958	2016	4	3	19	0	0
Chlorodinine	3	0.10902	2016	4	3	19	0	0
AGOC-3A	5	0.0633801	2016	4	3	19	0	0
Appluimonia	9	0.0497183	2016	4	3	19	0	0
Chlorodinine	4	0.0468006	2016	4	3	19	0	0
AGOC-3A	1	0.0442175	2016	4	3	19	0	0
Appluimonia	5	0.00896428	2016	4	3	19	0	0
Chlorodinine	6	5.7959	2016	4	3	20	0	0
AGOC-3A	3	2.31819	2016	4	3	20	0	0
Methylosmolene	3	1.56944	2016	4	3	20	0	0
Appluimonia	3	1.19287	2016	4	3	20	0	0
Chlorodinine	7	1.16788	2016	4	3	20	0	0
Appluimonia	6	0.782919	2016	4	3	20	0	0
Methylosmolene	2	0.645735	2016	4	3	20	0	0
Methylosmolene	6	0.586261	2016	4	3	20	0	0
Appluimonia	2	0.510217	2016	4	3	20	0	0
Chlorodinine	2	0.413495	2016	4	3	20	0	0
AGOC-3A	9	0.394959	2016	4	3	20	0	0
Appluimonia	7	0.368652	2016	4	3	20	0	0
Chlorodinine	5	0.366215	2016	4	3	20	0	0
AGOC-3A	8	0.346738	2016	4	3	20	0	0
Methylosmolene	7	0.341812	2016	4	3	20	0	0
Methylosmolene	8	0.329611	2016	4	3	20	0	0
Appluimonia	8	0.327871	2016	4	3	20	0	0
Appluimonia	4	0.288642	2016	4	3	20	0	0
AGOC-3A	6	0.282074	2016	4	3	20	0	0
Appluimonia	9	0.268181	2016	4	3	20	0	0
AGOC-3A	1	0.264575	2016	4	3	20	0	0
Appluimonia	1	0.257251	2016	4	3	20	0	0
Chlorodinine	8	0.255666	2016	4	3	20	0	0
AGOC-3A	2	0.234574	2016	4	3	20	0	0
Methylosmolene	4	0.231595	2016	4	3	20	0	0
Chlorodinine	4	0.212378	2016	4	3	20	0	0
AGOC-3A	4	0.131738	2016	4	3	20	0	0
Chlorodinine	3	0.0913155	2016	4	3	20	0	0
Methylosmolene	5	0.0829826	2016	4	3	20	0	0
Chlorodinine	1	0.0549229	2016	4	3	20	0	0
Methylosmolene	1	0.0547037	2016	4	3	20	0	0
Appluimonia	5	0.0464518	2016	4	3	20	0	0
Chlorodinine	9	0.0450261	2016	4	3	20	0	0
AGOC-3A	7	0.0341602	2016	4	3	20	0	0
AGOC-3A	5	0.00721896	2016	4	3	20	0	0
Methylosmolene	9	0.00196876	2016	4	3	20	0	0
Chlorodinine	6	8.83151	2016	4	3	21	0	0
Appluimonia	3	2.58583	2016	4	3	21	0	0
Methylosmolene	3	2.56896	2016	4	3	21	0	0
Methylosmolene	7	1.86563	2016	4	3	21	0	0
AGOC-3A	3	1.59549	2016	4	3	21	0	0
Appluimonia	7	0.764021	2016	4	3	21	0	0
AGOC-3A	6	0.727112	2016	4	3	21	0	0
Chlorodinine	2	0.720989	2016	4	3	21	0	0
AGOC-3A	8	0.569855	2016	4	3	21	0	0
Methylosmolene	8	0.569218	2016	4	3	21	0	0
Methylosmolene	6	0.551074	2016	4	3	21	0	0
Appluimonia	8	0.536918	2016	4	3	21	0	0
Appluimonia	4	0.473393	2016	4	3	21	0	0
Methylosmolene	1	0.444993	2016	4	3	21	0	0
Chlorodinine	7	0.426827	2016	4	3	21	0	0
Methylosmolene	2	0.409702	2016	4	3	21	0	0
Methylosmolene	4	0.385507	2016	4	3	21	0	0
AGOC-3A	9	0.378835	2016	4	3	21	0	0
Methylosmolene	9	0.335124	2016	4	3	21	0	0
AGOC-3A	5	0.333839	2016	4	3	21	0	0
Appluimonia	6	0.307901	2016	4	3	21	0	0
Chlorodinine	3	0.271337	2016	4	3	21	0	0
Chlorodinine	9	0.266852	2016	4	3	21	0	0
AGOC-3A	2	0.244759	2016	4	3	21	0	0
Methylosmolene	5	0.237932	2016	4	3	21	0	0
Appluimonia	2	0.217097	2016	4	3	21	0	0
Chlorodinine	1	0.195739	2016	4	3	21	0	0
Appluimonia	5	0.181253	2016	4	3	21	0	0
AGOC-3A	4	0.173492	2016	4	3	21	0	0
Chlorodinine	5	0.145231	2016	4	3	21	0	0
AGOC-3A	7	0.126616	2016	4	3	21	0	0
AGOC-3A	1	0.113882	2016	4	3	21	0	0
Chlorodinine	4	0.0962749	2016	4	3	21	0	0
Appluimonia	9	0.0795333	2016	4	3	21	0	0
Appluimonia	1	0.00609573	2016	4	3	21	0	0
Chlorodinine	8	0.00172863	2016	4	3	21	0	0
Chlorodinine	6	8.21802	2016	4	3	22	0	0
Methylosmolene	3	2.84698	2016	4	3	22	0	0
Appluimonia	6	0.709024	2016	4	3	22	0	0
Appluimonia	8	0.702108	2016	4	3	22	0	0
Methylosmolene	9	0.61991	2016	4	3	22	0	0
Methylosmolene	6	0.564655	2016	4	3	22	0	0
Appluimonia	2	0.558127	2016	4	3	22	0	0
AGOC-3A	3	0.517023	2016	4	3	22	0	0
Appluimonia	4	0.491026	2016	4	3	22	0	0
Methylosmolene	7	0.475481	2016	4	3	22	0	0
AGOC-3A	6	0.420176	2016	4	3	22	0	0
Appluimonia	3	0.400897	2016	4	3	22	0	0
Methylosmolene	1	0.3894	2016	4	3	22	0	0
AGOC-3A	7	0.367417	2016	4	3	22	0	0
Chlorodinine	2	0.349145	2016	4	3	22	0	0
Chlorodinine	8	0.332129	2016	4	3	22	0	0
Chlorodinine	1	0.296854	2016	4	3	22	0	0
Appluimonia	1	0.292507	2016	4	3	22	0	0
Methylosmolene	5	0.287968	2016	4	3	22	0	0
AGOC-3A	4	0.227573	2016	4	3	22	0	0
AGOC-3A	1	0.218393	2016	4	3	22	0	0
Chlorodinine	3	0.189598	2016	4	3	22	0	0
Chlorodinine	9	0.171361	2016	4	3	22	0	0
Methylosmolene	4	0.162925	2016	4	3	22	0	0
Appluimonia	7	0.156167	2016	4	3	22	0	0
Chlorodinine	5	0.150967	2016	4	3	22	0	0
Chlorodinine	7	0.142013	2016	4	3	22	0	0
AGOC-3A	5	0.139629	2016	4	3	22	0	0
AGOC-3A	8	0.135682	2016	4	3	22	0	0
Appluimonia	9	0.120914	2016	4	3	22	0	0
Methylosmolene	2	0.0915418	2016	4	3	22	0	0
Appluimonia	5	0.0835449	2016	4	3	22	0	0
Methylosmolene	8	0.0720626	2016	4	3	22	0	0
Chlorodinine	4	0.0652029	2016	4	3	22	0	0
AGOC-3A	9	0.0262827	2016	4	3	22	0	0
AGOC-3A	2	0.0113335	2016	4	3	22	0	0
Chlorodinine	6	5.74954	2016	4	3	23	0	0
Appluimonia	3	3.1433	2016	4	3	23	0	0
Chlorodinine	8	1.04429	2016	4	3	23	0	0
AGOC-3A	7	0.989693	2016	4	3	23	0	0
Appluimonia	8	0.738413	2016	4	3	23	0	0
Methylosmolene	2	0.64323	2016	4	3	23	0	0
Appluimonia	6	0.643189	2016	4	3	23	0	0
Methylosmolene	3	0.632794	2016	4	3	23	0	0
Methylosmolene	6	0.601918	2016	4	3	23	0	0
Appluimonia	9	0.591179	2016	4	3	23	0	0
Chlorodinine	9	0.585829	2016	4	3	23	0	0
Methylosmolene	7	0.573242	2016	4	3	23	0	0
Appluimonia	5	0.495054	2016	4	3	23	0	0
AGOC-3A	6	0.441256	2016	4	3	23	0	0
Appluimonia	2	0.409307	2016	4	3	23	0	0
Appluimonia	1	0.342975	2016	4	3	23	0	0
Chlorodinine	5	0.311077	2016	4	3	23	0	0
AGOC-3A	4	0.304285	2016	4	3	23	0	0
Methylosmolene	9	0.297095	2016	4	3	23	0	0
AGOC-3A	5	0.268748	2016	4	3	23	0	0
AGOC-3A	3	0.267616	2016	4	3	23	0	0
Chlorodinine	1	0.252105	2016	4	3	23	0	0
Methylosmolene	4	0.241646	2016	4	3	23	0	0
AGOC-3A	1	0.221591	2016	4	3	23	0	0
Methylosmolene	8	0.181435	2016	4	3	23	0	0
Chlorodinine	3	0.173369	2016	4	3	23	0	0
Appluimonia	7	0.12924	2016	4	3	23	0	0
Chlorodinine	2	0.126825	2016	4	3	23	0	0
Appluimonia	4	0.104091	2016	4	3	23	0	0
Methylosmolene	1	0.101162	2016	4	3	23	0	0
AGOC-3A	8	0.0823651	2016	4	3	23	0	0
AGOC-3A	2	0.0350886	2016	4	3	23	0	0
Chlorodinine	4	0.0102424	2016	4	3	23	0	0
AGOC-3A	9	0.0076813	2016	4	3	23	0	0
Methylosmolene	5	0.00555685	2016	4	3	23	0	0
Chlorodinine	7	0.00112374	2016	4	3	23	0	0
Chlorodinine	6	6.46	2016	4	4	0	0	0
Appluimonia	3	3.22166	2016	4	4	0	0	0
Appluimonia	7	1.73195	2016	4	4	0	0	0
Methylosmolene	3	1.35776	2016	4	4	0	0	0
Chlorodinine	2	1.18824	2016	4	4	0	0	0
AGOC-3A	8	1.0889	2016	4	4	0	0	0
Chlorodinine	3	1.02901	2016	4	4	0	0	0
Methylosmolene	7	0.921857	2016	4	4	0	0	0
Chlorodinine	7	0.850849	2016	4	4	0	0	0
AGOC-3A	6	0.666917	2016	4	4	0	0	0
AGOC-3A	2	0.561673	2016	4	4	0	0	0
AGOC-3A	7	0.561516	2016	4	4	0	0	0
Appluimonia	4	0.53815	2016	4	4	0	0	0
Chlorodinine	8	0.446786	2016	4	4	0	0	0
Appluimonia	8	0.369847	2016	4	4	0	0	0
Methylosmolene	6	0.362955	2016	4	4	0	0	0
Methylosmolene	2	0.330248	2016	4	4	0	0	0
Appluimonia	2	0.273405	2016	4	4	0	0	0
Methylosmolene	1	0.271465	2016	4	4	0	0	0
AGOC-3A	1	0.271025	2016	4	4	0	0	0
AGOC-3A	9	0.215353	2016	4	4	0	0	0
AGOC-3A	5	0.207506	2016	4	4	0	0	0
Appluimonia	5	0.204874	2016	4	4	0	0	0
Chlorodinine	4	0.200497	2016	4	4	0	0	0
Chlorodinine	9	0.183788	2016	4	4	0	0	0
Methylosmolene	4	0.156598	2016	4	4	0	0	0
Appluimonia	1	0.144484	2016	4	4	0	0	0
AGOC-3A	3	0.119768	2016	4	4	0	0	0
Chlorodinine	5	0.117794	2016	4	4	0	0	0
Methylosmolene	9	0.116661	2016	4	4	0	0	0
Methylosmolene	8	0.116532	2016	4	4	0	0	0
Methylosmolene	5	0.0973902	2016	4	4	0	0	0
AGOC-3A	4	0.0902334	2016	4	4	0	0	0
Appluimonia	9	0.0452163	2016	4	4	0	0	0
Appluimonia	6	0.0186713	2016	4	4	0	0	0
Chlorodinine	1	0.00574953	2016	4	4	0	0	0
Appluimonia	3	3.89905	2016	4	4	1	0	0
AGOC-3A	3	2.21473	2016	4	4	1	0	0
Chlorodinine	6	2.19313	2016	4	4	1	0	0
Appluimonia	7	1.94944	2016	4	4	1	0	0
Chlorodinine	8	1.10597	2016	4	4	1	0	0
Chlorodinine	3	0.940035	2016	4	4	1	0	0
Chlorodinine	7	0.865012	2016	4	4	1	0	0
Methylosmolene	8	0.864009	2016	4	4	1	0	0
Chlorodinine	2	0.812552	2016	4	4	1	0	0
AGOC-3A	6	0.72653	2016	4	4	1	0	0
Appluimonia	8	0.596707	2016	4	4	1	0	0
Methylosmolene	2	0.564314	2016	4	4	1	0	0
Methylosmolene	6	0.520412	2016	4	4	1	0	0
Appluimonia	6	0.518528	2016	4	4	1	0	0
AGOC-3A	8	0.500606	2016	4	4	1	0	0
AGOC-3A	1	0.453372	2016	4	4	1	0	0
Chlorodinine	5	0.448365	2016	4	4	1	0	0
Appluimonia	2	0.430558	2016	4	4	1	0	0
Methylosmolene	7	0.409426	2016	4	4	1	0	0
Chlorodinine	4	0.358736	2016	4	4	1	0	0
Appluimonia	9	0.32583	2016	4	4	1	0	0
AGOC-3A	5	0.32065	2016	4	4	1	0	0
AGOC-3A	9	0.304794	2016	4	4	1	0	0
Chlorodinine	9	0.276067	2016	4	4	1	0	0
Methylosmolene	1	0.254134	2016	4	4	1	0	0
Chlorodinine	1	0.246931	2016	4	4	1	0	0
Methylosmolene	3	0.235391	2016	4	4	1	0	0
Appluimonia	1	0.126509	2016	4	4	1	0	0
Methylosmolene	5	0.117661	2016	4	4	1	0	0
Appluimonia	4	0.0863432	2016	4	4	1	0	0
Methylosmolene	4	0.0701959	2016	4	4	1	0	0
