Chemical	Day	Hour	Reading
Chlorodinine	28	12	0.623039211
Chlorodinine	28	11	0.346607456
Chlorodinine	28	10	0.374686556
Chlorodinine	28	9	0.614924
Chlorodinine	28	8	0.591308333
Chlorodinine	28	7	0.987945444
Chlorodinine	28	6	0.464647778
Chlorodinine	28	5	0.4886883
Chlorodinine	28	4	0.415565988
Chlorodinine	28	3	0.4834434
Chlorodinine	28	2	0.487412522
Chlorodinine	28	1	0.480018811
Chlorodinine	28	0	0.642752778
Chlorodinine	27	23	1.036300556
Chlorodinine	27	22	0.423838889
Chlorodinine	27	21	0.385136967
Chlorodinine	27	20	0.470150733
Chlorodinine	27	19	0.6530533
Chlorodinine	27	18	0.456516033
Chlorodinine	27	17	0.337171933
Chlorodinine	27	16	0.762608333
Chlorodinine	27	15	0.524746222
Chlorodinine	27	14	0.794514967
Chlorodinine	27	13	0.481835289
Chlorodinine	27	12	0.263478967
Chlorodinine	27	11	0.302410722
Chlorodinine	27	10	0.806997078
Chlorodinine	27	9	0.507379616
Chlorodinine	27	8	0.919810733
Chlorodinine	27	7	0.421207409
Chlorodinine	27	6	0.4377664
Chlorodinine	27	5	0.447192822
Chlorodinine	27	4	0.509860289
Chlorodinine	27	3	0.370909822
Chlorodinine	27	2	0.455616011
Chlorodinine	27	1	0.930985222
Chlorodinine	27	0	1.907195822
Chlorodinine	26	23	1.127756847
Chlorodinine	26	22	0.681131667
Chlorodinine	26	21	0.874632944
Chlorodinine	26	20	0.330794156
Chlorodinine	26	19	0.401203756
Chlorodinine	26	18	0.411231267
Chlorodinine	26	17	0.74637
Chlorodinine	26	16	0.3608316
Chlorodinine	26	15	0.6543761
Chlorodinine	26	14	0.397745622
Chlorodinine	26	13	0.340861444
Chlorodinine	26	12	0.439825778
Chlorodinine	26	11	0.411741489
Chlorodinine	26	10	0.939246289
Chlorodinine	26	9	0.566744044
Chlorodinine	26	8	1.178906767
Chlorodinine	26	7	0.473869333
Chlorodinine	26	6	0.500844087
Chlorodinine	26	5	1.080816444
Chlorodinine	26	4	0.764804756
Chlorodinine	26	3	0.496673804
Chlorodinine	26	2	0.340087033
Chlorodinine	26	1	0.453889222
Chlorodinine	26	0	0.589609456
Chlorodinine	25	23	0.541328
Chlorodinine	25	22	0.4173793
Chlorodinine	25	21	0.307886867
Chlorodinine	25	20	0.321850656
Chlorodinine	25	19	0.484612867
Chlorodinine	25	18	0.711803211
Chlorodinine	25	17	0.890985911
Chlorodinine	25	16	0.873263444
Chlorodinine	25	15	0.930429444
Chlorodinine	25	14	0.529651889
Chlorodinine	25	13	0.519481111
Chlorodinine	25	12	0.406333511
Chlorodinine	25	11	0.3570764
Chlorodinine	25	10	0.950737143
Chlorodinine	25	9	0.531694289
Chlorodinine	25	8	0.695111211
Chlorodinine	25	7	0.570472922
Chlorodinine	25	6	0.371689444
Chlorodinine	25	5	0.358109189
Chlorodinine	25	4	0.365742089
Chlorodinine	25	3	0.374738389
Chlorodinine	25	2	0.552941578
Chlorodinine	25	1	1.018627467
Chlorodinine	25	0	0.995798389
Chlorodinine	24	23	0.5574725
Chlorodinine	24	22	0.430028467
Chlorodinine	24	21	0.5338535
Chlorodinine	24	20	0.392429044
Chlorodinine	24	19	0.239341967
Chlorodinine	24	18	0.701570889
Chlorodinine	24	17	0.439933273
Chlorodinine	24	16	0.625588444
Chlorodinine	24	15	0.3930847
Chlorodinine	24	14	0.537929
Chlorodinine	24	13	0.276203671
Chlorodinine	24	12	0.322370633
Chlorodinine	24	11	0.445769889
Chlorodinine	24	10	0.308333411
Chlorodinine	24	9	0.397023567
Chlorodinine	24	8	0.559868333
Chlorodinine	24	7	0.3506905
Chlorodinine	24	6	0.501104433
Chlorodinine	24	5	0.545320622
Chlorodinine	24	4	0.480680778
Chlorodinine	24	3	0.238457611
Chlorodinine	24	2	0.642372956
Chlorodinine	24	1	0.557145167
Chlorodinine	24	0	0.436964844
Chlorodinine	23	23	0.495690589
Chlorodinine	23	22	0.467153433
Chlorodinine	23	21	0.308189667
Chlorodinine	23	20	0.30479488
Chlorodinine	23	19	0.618303711
Chlorodinine	23	18	0.2828025
Chlorodinine	23	17	0.418221067
Chlorodinine	23	16	0.389512956
Chlorodinine	23	15	0.481696433
Chlorodinine	23	14	0.627272156
Chlorodinine	23	13	0.482472256
Chlorodinine	23	12	0.337219467
Chlorodinine	23	11	0.517455178
Chlorodinine	23	10	0.267980422
Chlorodinine	23	9	0.328839778
Chlorodinine	23	8	0.308689
Chlorodinine	23	7	0.478384222
Chlorodinine	23	6	0.372634766
Chlorodinine	23	5	0.265064111
Chlorodinine	23	4	0.410746969
Chlorodinine	23	3	0.532849451
Chlorodinine	23	2	0.549433111
Chlorodinine	23	1	0.364756556
Chlorodinine	23	0	0.385134
Chlorodinine	22	23	0.579433222
Chlorodinine	22	22	0.245754444
Chlorodinine	22	21	0.218305619
Chlorodinine	22	20	0.775694433
Chlorodinine	22	19	0.348234944
Chlorodinine	22	18	0.524141244
Chlorodinine	22	17	0.561957222
Chlorodinine	22	16	0.288441211
Chlorodinine	22	15	0.442771211
Chlorodinine	22	14	0.738911322
Chlorodinine	22	13	0.841322222
Chlorodinine	22	12	0.292190322
Chlorodinine	22	11	0.469627911
Chlorodinine	22	10	0.361966133
Chlorodinine	22	9	0.469855153
Chlorodinine	22	8	0.653481422
Chlorodinine	22	7	0.831626889
Chlorodinine	22	6	0.581032778
Chlorodinine	22	5	0.605910878
Chlorodinine	22	4	0.480784244
Chlorodinine	22	3	0.529748878
Chlorodinine	22	2	0.653700111
Chlorodinine	22	1	0.925134
Chlorodinine	22	0	0.564561584
Chlorodinine	21	23	0.599568778
Chlorodinine	21	22	0.420380667
Chlorodinine	21	21	0.366027778
Chlorodinine	21	20	0.326664722
Chlorodinine	21	19	0.327629033
Chlorodinine	21	18	0.383720667
Chlorodinine	21	17	0.386907444
Chlorodinine	21	16	0.217894956
Chlorodinine	21	15	0.431810667
Chlorodinine	21	14	0.368538467
Chlorodinine	21	13	0.659703
Chlorodinine	21	12	1.057930002
Chlorodinine	21	11	0.522849467
Chlorodinine	21	10	1.259814333
Chlorodinine	21	9	0.742935556
Chlorodinine	21	8	0.9788395
Chlorodinine	21	7	0.365613844
Chlorodinine	21	6	0.483138911
Chlorodinine	21	5	0.446794344
Chlorodinine	21	4	0.386835744
Chlorodinine	21	3	0.279163942
Chlorodinine	21	2	1.272692333
Chlorodinine	21	1	0.541277489
Chlorodinine	21	0	0.595368833
Chlorodinine	20	23	0.553821222
Chlorodinine	20	22	0.357764467
Chlorodinine	20	21	0.4742755
Chlorodinine	20	20	0.487844011
Chlorodinine	20	19	0.4480816
Chlorodinine	20	18	0.521756778
Chlorodinine	20	17	0.472453567
Chlorodinine	20	16	0.504126168
Chlorodinine	20	15	0.3593661
Chlorodinine	20	14	0.4652949
Chlorodinine	20	13	0.518747333
Chlorodinine	20	12	0.451902622
Chlorodinine	20	11	0.662483889
Chlorodinine	20	10	0.335460411
Chlorodinine	20	9	0.632685689
Chlorodinine	20	8	0.562233822
Chlorodinine	20	7	0.359113889
Chlorodinine	20	6	0.631101
Chlorodinine	20	5	0.385828
Chlorodinine	20	4	0.389556267
Chlorodinine	20	3	0.348996822
Chlorodinine	20	2	0.629517667
Chlorodinine	20	1	0.470003778
Chlorodinine	20	0	0.5094815
Chlorodinine	19	23	0.749724889
Chlorodinine	19	22	0.581023511
Chlorodinine	19	21	0.491608433
Chlorodinine	19	20	0.964893222
Chlorodinine	19	19	0.357428111
Chlorodinine	19	18	0.485211833
Chlorodinine	19	17	0.194527056
Chlorodinine	19	16	0.408321667
Chlorodinine	19	15	0.552019767
Chlorodinine	19	14	0.606996667
Chlorodinine	19	13	0.543930086
Chlorodinine	19	12	0.372281067
Chlorodinine	19	11	0.331195922
Chlorodinine	19	10	0.536380411
Chlorodinine	19	9	0.284689983
Chlorodinine	19	8	0.630303311
Chlorodinine	19	7	0.365358978
Chlorodinine	19	6	0.919330701
Chlorodinine	19	5	0.705488
Chlorodinine	19	4	0.696509089
Chlorodinine	19	3	0.402564522
Chlorodinine	19	2	0.3921394
Chlorodinine	19	1	0.253571023
Chlorodinine	19	0	0.4339607
Chlorodinine	18	23	0.541256333
Chlorodinine	18	22	0.276284733
Chlorodinine	18	21	0.450340778
Chlorodinine	18	20	0.337888778
Chlorodinine	18	19	0.345451482
Chlorodinine	18	18	0.455762122
Chlorodinine	18	17	0.848987111
Chlorodinine	18	16	0.780655967
Chlorodinine	18	15	0.401888522
Chlorodinine	18	14	0.766430333
Chlorodinine	18	13	0.348948644
Chlorodinine	18	12	0.292397289
Chlorodinine	18	11	0.701236111
Chlorodinine	18	10	0.322452656
Chlorodinine	18	9	0.4673051
Chlorodinine	18	8	0.440788222
Chlorodinine	18	7	0.363640344
Chlorodinine	18	6	0.554583533
Chlorodinine	18	5	0.370547889
Chlorodinine	18	4	0.468471889
Chlorodinine	18	3	0.349766956
Chlorodinine	18	2	0.287993078
Chlorodinine	18	1	0.580216667
Chlorodinine	18	0	0.347897867
Chlorodinine	17	23	0.391097222
Chlorodinine	17	22	0.417660867
Chlorodinine	17	21	0.392328333
Chlorodinine	17	20	0.509718167
Chlorodinine	17	19	0.396435856
Chlorodinine	17	18	0.495014633
Chlorodinine	17	17	0.876729643
Chlorodinine	17	16	0.651865556
Chlorodinine	17	15	0.588210277
Chlorodinine	17	14	0.400930867
Chlorodinine	17	13	0.448428811
Chlorodinine	17	12	0.554286667
Chlorodinine	17	11	0.310639944
Chlorodinine	17	10	0.843597218
Chlorodinine	17	9	0.302848911
Chlorodinine	17	8	0.422230967
Chlorodinine	17	7	0.290481844
Chlorodinine	17	6	0.464714222
Chlorodinine	17	5	0.3806725
Chlorodinine	17	4	0.477998722
Chlorodinine	17	3	0.374431111
Chlorodinine	17	2	0.532706817
Chlorodinine	17	1	0.5808297
Chlorodinine	17	0	0.431745837
Chlorodinine	16	23	0.546522111
Chlorodinine	16	22	0.510697567
Chlorodinine	16	21	0.648185589
Chlorodinine	16	20	0.386712544
Chlorodinine	16	19	0.298348522
Chlorodinine	16	18	0.3723819
Chlorodinine	16	17	0.507097889
Chlorodinine	16	16	0.302594833
Chlorodinine	16	15	0.341540322
Chlorodinine	16	14	0.572463144
Chlorodinine	16	13	0.348745856
Chlorodinine	16	12	0.584582989
Chlorodinine	16	11	1.091198333
Chlorodinine	16	10	0.646366967
Chlorodinine	16	9	0.322797667
Chlorodinine	16	8	0.725958122
Chlorodinine	16	7	0.384242889
Chlorodinine	16	6	0.477549367
Chlorodinine	16	5	0.563873122
Chlorodinine	16	4	0.872035811
Chlorodinine	16	3	0.401691717
Chlorodinine	16	2	0.378776753
Chlorodinine	16	1	0.378822178
Chlorodinine	16	0	0.3070204
Chlorodinine	15	23	0.472056667
Chlorodinine	15	22	0.744961222
Chlorodinine	15	21	0.47982054
Chlorodinine	15	20	0.403401356
Chlorodinine	15	19	0.445965667
Chlorodinine	15	18	0.5023002
Chlorodinine	15	17	0.445330111
Chlorodinine	15	16	0.411344678
Chlorodinine	15	15	0.559034189
Chlorodinine	15	14	0.448115343
Chlorodinine	15	13	0.804415111
Chlorodinine	15	12	0.489477222
Chlorodinine	15	11	0.657376889
Chlorodinine	15	10	0.515394067
Chlorodinine	15	9	0.525729439
Chlorodinine	15	8	0.520394678
Chlorodinine	15	7	0.360919156
Chlorodinine	15	6	0.419442789
Chlorodinine	15	5	0.628934389
Chlorodinine	15	4	0.349554578
Chlorodinine	15	3	0.542874556
Chlorodinine	15	2	0.588205667
Chlorodinine	15	1	0.402787878
Chlorodinine	15	0	0.506578522
Chlorodinine	14	23	0.793877333
Chlorodinine	14	22	0.451723933
Chlorodinine	14	21	0.637223811
Chlorodinine	14	20	0.389954556
Chlorodinine	14	19	0.685770333
Chlorodinine	14	18	0.291669533
Chlorodinine	14	17	0.458610811
Chlorodinine	14	16	0.338902511
Chlorodinine	14	15	0.542155833
Chlorodinine	14	14	0.370002667
Chlorodinine	14	13	0.687658
Chlorodinine	14	12	0.932017556
Chlorodinine	14	11	0.424507667
Chlorodinine	14	10	0.313857044
Chlorodinine	14	9	0.451804889
Chlorodinine	14	8	0.592943967
Chlorodinine	14	7	0.349590811
Chlorodinine	14	6	0.412614856
Chlorodinine	14	5	0.751864
Chlorodinine	14	4	0.639180856
Chlorodinine	14	3	0.453087
Chlorodinine	14	2	0.426211433
Chlorodinine	14	1	0.521026967
Chlorodinine	14	0	0.602950578
Chlorodinine	13	23	0.289524678
Chlorodinine	13	22	0.277973989
Chlorodinine	13	21	0.463707989
Chlorodinine	13	20	0.317949844
Chlorodinine	13	19	0.395287667
Chlorodinine	13	18	0.424333189
Chlorodinine	13	17	0.275470829
Chlorodinine	13	16	0.448646364
Chlorodinine	13	15	0.333468
Chlorodinine	13	14	0.402275133
Chlorodinine	13	13	0.307490643
Chlorodinine	13	12	0.470461778
Chlorodinine	13	11	0.377829667
Chlorodinine	13	10	0.492693833
Chlorodinine	13	9	0.665486934
Chlorodinine	13	8	0.967886111
Chlorodinine	13	7	0.697412678
Chlorodinine	13	6	0.342615556
Chlorodinine	13	5	0.703345356
Chlorodinine	13	4	0.396158622
Chlorodinine	13	3	0.4127192
Chlorodinine	13	2	0.221243211
Chlorodinine	13	1	0.319915756
Chlorodinine	13	0	0.431624778
Chlorodinine	12	23	0.753101223
Chlorodinine	12	22	0.454532533
Chlorodinine	12	21	0.390517444
Chlorodinine	12	20	0.302407344
Chlorodinine	12	19	0.362639944
Chlorodinine	12	18	0.419705567
Chlorodinine	12	17	0.220619533
Chlorodinine	12	16	0.308593944
Chlorodinine	12	15	0.510090822
Chlorodinine	12	14	0.948361911
Chlorodinine	12	13	0.317901678
Chlorodinine	12	12	0.329015333
Chlorodinine	12	11	0.564544233
Chlorodinine	12	10	0.537903133
Chlorodinine	12	9	0.553238433
Chlorodinine	12	8	0.439529522
Chlorodinine	12	7	0.271516289
Chlorodinine	12	6	0.963607111
Chlorodinine	12	5	0.578844876
Chlorodinine	12	4	0.257638639
Chlorodinine	12	3	0.439884433
Chlorodinine	12	2	0.607170333
Chlorodinine	12	1	0.624275322
Chlorodinine	12	0	0.4000654
Chlorodinine	11	23	0.415942122
Chlorodinine	11	22	0.582260722
Chlorodinine	11	21	0.273445833
Chlorodinine	11	20	0.259391544
Chlorodinine	11	19	0.529958863
Chlorodinine	11	18	0.597900778
Chlorodinine	11	17	0.377858556
Chlorodinine	11	16	0.470750378
Chlorodinine	11	15	0.416841442
Chlorodinine	11	14	0.345190722
Chlorodinine	11	13	0.565145
Chlorodinine	11	12	0.47369357
Chlorodinine	11	11	0.582397667
Chlorodinine	11	10	0.457123833
Chlorodinine	11	9	0.538987744
Chlorodinine	11	8	0.501172333
Chlorodinine	11	7	0.331123667
Chlorodinine	11	6	0.768994233
Chlorodinine	11	5	0.709576
Chlorodinine	11	4	0.800536722
Chlorodinine	11	3	0.371611867
Chlorodinine	11	2	0.477978911
Chlorodinine	11	1	0.269092333
Chlorodinine	11	0	0.195533844
Chlorodinine	10	23	0.55626
Chlorodinine	10	22	0.271173067
Chlorodinine	10	21	0.392384303
Chlorodinine	10	20	0.427198722
Chlorodinine	10	19	0.294612622
Chlorodinine	10	18	0.348372956
Chlorodinine	10	17	0.834622589
Chlorodinine	10	16	1.139720233
Chlorodinine	10	15	0.666995478
Chlorodinine	10	14	0.885569454
Chlorodinine	10	13	0.4824723
Chlorodinine	10	12	0.256934878
Chlorodinine	10	11	0.456351844
Chlorodinine	10	10	0.35168358
Chlorodinine	10	9	0.766430556
Chlorodinine	10	8	0.325351444
Chlorodinine	10	7	0.489544847
Chlorodinine	10	6	0.478513378
Chlorodinine	10	5	0.335718299
Chlorodinine	10	4	0.376988144
Chlorodinine	10	3	0.352745744
Chlorodinine	10	2	0.246154822
Chlorodinine	10	1	0.415439167
Chlorodinine	10	0	0.488277656
Chlorodinine	9	23	0.337724111
Chlorodinine	9	22	0.304866133
Chlorodinine	9	21	0.627294371
Chlorodinine	9	20	0.450180011
Chlorodinine	9	19	0.529136778
Chlorodinine	9	18	0.335556222
Chlorodinine	9	17	0.424438764
Chlorodinine	9	16	0.5249446
Chlorodinine	9	15	1.577099146
Chlorodinine	9	14	0.9556912
Chlorodinine	9	13	0.680334367
Chlorodinine	9	12	0.518171756
Chlorodinine	9	11	0.401991311
Chlorodinine	9	10	0.3838016
Chlorodinine	9	9	0.704877456
Chlorodinine	9	8	0.554145667
Chlorodinine	9	7	0.348077033
Chlorodinine	9	6	0.354658611
Chlorodinine	9	5	0.376658711
Chlorodinine	9	4	0.458916111
Chlorodinine	9	3	0.384780444
Chlorodinine	9	2	0.387982
Chlorodinine	9	1	0.392166433
Chlorodinine	9	0	0.584074
Chlorodinine	8	23	0.511179211
Chlorodinine	8	22	0.302635667
Chlorodinine	8	21	0.325305811
Chlorodinine	8	20	0.313948911
Chlorodinine	8	19	0.583459889
Chlorodinine	8	18	0.502739922
Chlorodinine	8	17	0.412618111
Chlorodinine	8	16	0.528405033
Chlorodinine	8	15	0.433731889
Chlorodinine	8	14	0.513983822
Chlorodinine	8	13	0.896811489
Chlorodinine	8	12	0.457861867
Chlorodinine	8	11	0.257240967
Chlorodinine	8	10	0.315020867
Chlorodinine	8	9	0.627530689
Chlorodinine	8	8	0.666940503
Chlorodinine	8	7	0.642392232
Chlorodinine	8	6	0.631296111
Chlorodinine	8	5	0.408480696
Chlorodinine	8	4	0.3438478
Chlorodinine	8	3	0.563020667
Chlorodinine	8	2	0.845401256
Chlorodinine	8	1	0.901208222
Chlorodinine	8	0	0.407259956
Chlorodinine	7	23	0.398592743
Chlorodinine	7	22	0.812092211
Chlorodinine	7	21	0.262820876
Chlorodinine	7	20	0.364572611
Chlorodinine	7	19	0.509828537
Chlorodinine	7	18	0.577554733
Chlorodinine	7	17	0.610091583
Chlorodinine	7	16	0.305876
Chlorodinine	7	15	0.437728689
Chlorodinine	7	14	0.324592367
Chlorodinine	7	13	0.556530667
Chlorodinine	7	12	0.512897467
Chlorodinine	7	11	0.225679867
Chlorodinine	7	10	0.271680954
Chlorodinine	7	9	0.503424056
Chlorodinine	7	8	0.350400289
Chlorodinine	7	7	0.532720111
Chlorodinine	7	6	0.777210889
Chlorodinine	7	5	0.687687578
Chlorodinine	7	4	0.821226189
Chlorodinine	7	3	0.3046098
Chlorodinine	7	2	0.8859491
Chlorodinine	7	1	1.069895333
Chlorodinine	7	0	0.930248222
Chlorodinine	6	23	0.450348322
Chlorodinine	6	22	0.782290989
Chlorodinine	6	21	0.2618154
Chlorodinine	6	20	0.493622283
Chlorodinine	6	19	0.245066267
Chlorodinine	6	18	0.288239578
Chlorodinine	6	17	0.677079556
Chlorodinine	6	16	0.198955422
Chlorodinine	6	15	0.177532467
Chlorodinine	6	14	0.501597622
Chlorodinine	6	13	0.593780444
Chlorodinine	6	12	0.505498767
Chlorodinine	6	11	0.753693122
Chlorodinine	6	10	0.3194201
Chlorodinine	6	9	0.250177844
Chlorodinine	6	8	0.330349333
Chlorodinine	6	7	0.518075956
Chlorodinine	6	6	0.452181144
Chlorodinine	6	5	0.255279922
Chlorodinine	6	4	0.630591444
Chlorodinine	6	3	0.4122025
Chlorodinine	6	2	1.329846389
Chlorodinine	6	1	0.227968256
Chlorodinine	5	23	0.488689322
Chlorodinine	5	22	0.173744622
Chlorodinine	5	21	0.471760222
Chlorodinine	5	20	0.522773569
Chlorodinine	5	19	0.4094608
Chlorodinine	5	18	0.30963198
Chlorodinine	5	17	0.3477913
Chlorodinine	5	16	0.542863711
Chlorodinine	5	15	0.433688589
Chlorodinine	5	14	0.679895633
Chlorodinine	5	13	0.549220444
Chlorodinine	5	12	0.5551762
Chlorodinine	5	11	0.296681067
Chlorodinine	5	10	0.379511433
Chlorodinine	5	9	0.5864223
Chlorodinine	5	8	0.449901311
Chlorodinine	5	7	0.409977933
Chlorodinine	5	6	0.378312556
Chlorodinine	5	5	0.277764411
Chlorodinine	5	4	0.262943889
Chlorodinine	5	3	0.550665056
Chlorodinine	5	2	0.307448433
Chlorodinine	5	1	0.580077833
Chlorodinine	5	0	0.4228672
Chlorodinine	4	23	0.492712074
Chlorodinine	4	22	0.355972811
Chlorodinine	4	21	0.434635456
Chlorodinine	4	20	0.651136889
Chlorodinine	4	19	0.710528133
Chlorodinine	4	18	0.651622044
Chlorodinine	4	17	0.471259956
Chlorodinine	4	16	0.550331844
Chlorodinine	4	15	0.624974167
Chlorodinine	4	14	0.415675879
Chlorodinine	4	13	0.573222322
Chlorodinine	4	12	1.673540536
Chlorodinine	4	11	1.816194044
Chlorodinine	4	10	1.744463789
Chlorodinine	4	9	1.686145511
Chlorodinine	4	8	1.234354611
Chlorodinine	4	7	1.603684122
Chlorodinine	4	6	0.976713644
Chlorodinine	4	5	0.246840467
Chlorodinine	4	4	0.343501333
Chlorodinine	4	3	0.379859333
Chlorodinine	4	2	0.464309533
Chlorodinine	4	1	0.805199778
Chlorodinine	4	0	1.164745948
Chlorodinine	3	23	0.917155682
Chlorodinine	3	22	1.101698878
Chlorodinine	3	21	1.217387614
Chlorodinine	3	20	0.933644278
Chlorodinine	3	19	0.849402844
Chlorodinine	3	18	0.599912642
Chlorodinine	3	17	0.779793433
Chlorodinine	3	16	0.681750589
Chlorodinine	3	15	0.479087041
Chlorodinine	3	14	0.319455489
Chlorodinine	3	13	0.578786489
Chlorodinine	3	12	0.407597767
Chlorodinine	3	11	0.420083311
Chlorodinine	3	10	0.680351
Chlorodinine	3	9	0.498753089
Chlorodinine	3	8	0.253494622
Chlorodinine	3	7	0.214685789
Chlorodinine	3	6	0.342159611
Chlorodinine	3	5	0.425239778
Chlorodinine	3	4	0.421505878
Chlorodinine	3	3	0.774273533
Chlorodinine	3	2	0.393380867
Chlorodinine	3	1	0.365025189
Chlorodinine	3	0	0.414127222
Chlorodinine	2	23	0.629014944
Chlorodinine	2	22	0.583987111
Chlorodinine	2	21	0.358936444
Chlorodinine	2	20	0.269702711
Chlorodinine	2	19	0.470841778
Chlorodinine	2	18	0.366220062
Chlorodinine	2	17	0.566484778
Chlorodinine	2	16	0.33923466
Chlorodinine	2	15	0.504054167
Chlorodinine	2	14	0.451638022
Chlorodinine	2	13	0.236571522
Chlorodinine	2	12	0.380844267
Chlorodinine	2	11	0.519703444
Chlorodinine	2	10	0.583740111
Chlorodinine	2	9	0.322586156
Chlorodinine	2	8	0.328791533
Chlorodinine	2	7	0.817287967
Chlorodinine	2	6	0.645127644
Chlorodinine	2	5	0.421813744
Chlorodinine	2	4	0.370254667
Chlorodinine	2	3	0.816525656
Chlorodinine	2	2	0.321739978
Chlorodinine	2	1	0.3278993
Chlorodinine	1	23	0.5026518
Chlorodinine	1	22	0.5618583
Chlorodinine	1	21	0.4841302
Chlorodinine	1	20	0.533236318
Chlorodinine	1	19	0.613378367
Chlorodinine	1	18	0.330849289
Chlorodinine	1	17	0.642933222
Chlorodinine	1	16	0.377691444
Chlorodinine	1	15	0.196840178
Chlorodinine	1	14	0.579565311
Chlorodinine	1	13	0.554873856
Chlorodinine	1	12	0.391048222
Chlorodinine	1	11	0.308528333
Chlorodinine	1	10	0.358638889
Chlorodinine	1	9	0.3326188
Chlorodinine	1	8	0.748280111
Chlorodinine	1	7	0.719853744
Chlorodinine	1	6	0.792944222
Chlorodinine	1	5	0.593747
Chlorodinine	1	4	0.429436444
Chlorodinine	1	3	0.302259578
Chlorodinine	1	2	0.385803978
Chlorodinine	1	1	0.402821589
Chlorodinine	1	0	0.389286638
Appluimonia	30	23	0.417567833
Appluimonia	30	22	0.340147203
Appluimonia	30	21	0.245801911
Appluimonia	30	20	0.362191489
Appluimonia	30	19	0.595297111
Appluimonia	30	18	0.268356778
Appluimonia	30	17	0.535450656
Appluimonia	30	16	0.383938111
Appluimonia	30	15	0.580614311
Appluimonia	30	14	0.486677588
Appluimonia	30	13	0.4643922
Appluimonia	30	12	0.401055122
Appluimonia	30	11	0.579251089
Appluimonia	30	10	0.574344444
Appluimonia	30	9	0.410372889
Appluimonia	30	8	0.331145144
Appluimonia	30	7	0.563551934
Appluimonia	30	6	0.422736067
Appluimonia	30	5	0.580315678
Appluimonia	30	4	0.306069589
Appluimonia	30	3	0.591975356
Appluimonia	30	2	0.426353767
Appluimonia	30	1	0.391569211
Appluimonia	30	0	0.332613454
Appluimonia	29	23	0.365261556
Appluimonia	29	22	0.3151318
Appluimonia	29	21	0.3066299
Appluimonia	29	20	0.294688078
Appluimonia	29	19	0.458910831
Appluimonia	29	18	0.314991522
Appluimonia	29	17	0.409186611
Appluimonia	29	16	0.36981993
Appluimonia	29	15	0.260009134
Appluimonia	29	14	0.399489656
Appluimonia	29	13	0.484635
Appluimonia	29	12	0.665420667
Appluimonia	29	11	0.282940722
Appluimonia	29	10	1.006389922
Appluimonia	29	9	1.4075575
Appluimonia	29	8	0.261369544
Appluimonia	29	7	0.879705756
Appluimonia	29	6	0.309510378
Appluimonia	29	5	0.536894122
Appluimonia	29	4	0.612158022
Appluimonia	29	3	0.3704995
Appluimonia	29	2	0.510214566
Appluimonia	29	1	0.315064911
Appluimonia	29	0	0.528242667
Appluimonia	28	23	0.446119356
Appluimonia	28	22	0.329815678
Appluimonia	28	21	0.367740367
Appluimonia	28	20	0.332886
Appluimonia	28	19	0.349393774
Appluimonia	28	18	0.425301556
Appluimonia	28	17	0.617824556
Appluimonia	28	16	0.345704956
Appluimonia	28	15	0.258778479
Appluimonia	28	14	0.153213311
Appluimonia	28	13	0.8089239
Appluimonia	28	12	0.222500161
Appluimonia	28	11	0.265819556
Appluimonia	28	10	0.430628333
Appluimonia	28	9	0.359423
Appluimonia	28	8	0.475004222
Appluimonia	28	7	0.510743844
Appluimonia	28	6	0.371256411
Appluimonia	28	5	0.392526333
Appluimonia	28	4	0.381810189
Appluimonia	28	3	0.287702011
Appluimonia	28	2	0.544290611
Appluimonia	28	1	0.250518811
Appluimonia	28	0	0.375180422
Appluimonia	27	23	0.592050667
Appluimonia	27	22	0.296742633
Appluimonia	27	21	0.360308967
Appluimonia	27	20	0.445930128
Appluimonia	27	19	0.503259711
Appluimonia	27	18	0.445178891
Appluimonia	27	17	0.334239589
Appluimonia	27	16	1.112234556
Appluimonia	27	15	0.549098064
Appluimonia	27	14	0.4323743
Appluimonia	27	13	0.797623522
Appluimonia	27	12	0.405872311
Appluimonia	27	11	0.303256636
Appluimonia	27	10	0.4653052
Appluimonia	27	9	0.407453744
Appluimonia	27	8	0.5392715
Appluimonia	27	7	0.418720111
Appluimonia	27	6	0.265588744
Appluimonia	27	5	0.328712222
Appluimonia	27	4	0.48651604
Appluimonia	27	3	0.518788667
Appluimonia	27	2	0.613005556
Appluimonia	27	1	0.304381522
Appluimonia	27	0	0.328751011
Appluimonia	26	23	0.595769656
Appluimonia	26	22	0.433544011
Appluimonia	26	21	0.3709267
Appluimonia	26	20	0.669896989
Appluimonia	26	19	0.232100033
Appluimonia	26	18	0.416666317
Appluimonia	26	17	0.30230879
Appluimonia	26	16	0.422718222
Appluimonia	26	15	0.346977167
Appluimonia	26	14	0.473667444
Appluimonia	26	13	0.690038522
Appluimonia	26	12	1.233992322
Appluimonia	26	11	0.791926
Appluimonia	26	10	0.240462538
Appluimonia	26	9	0.315255878
Appluimonia	26	8	0.380537111
Appluimonia	26	7	0.336175
Appluimonia	26	6	0.537565201
Appluimonia	26	5	0.519848289
Appluimonia	26	4	0.335230244
Appluimonia	26	3	0.500397044
Appluimonia	26	2	0.447253689
Appluimonia	26	1	0.558139778
Appluimonia	26	0	0.658189778
Appluimonia	25	23	0.5833889
Appluimonia	25	22	0.488364044
Appluimonia	25	21	0.355056833
Appluimonia	25	20	0.477449056
Appluimonia	25	19	0.439609973
Appluimonia	25	18	0.437147333
